gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,accession,function
1586716,c_MHASMcontig_232223,603,1260,r,0,1,CALIN,ARS,S,Function unknown
1590389,c_MHASMcontig_233176,2226,3156,f,0,1,complete,ARS,L,"Replication, recombination and repair"
1596400,c_MHASMcontig_234719,4409,5372,r,0,1,complete,ARS,L,"Replication, recombination and repair"
1598686,c_MHASMcontig_235280,3129,4392,f,0,1,CALIN,ARS,Q!!!V,"Secondary metabolites biosynthesis, transport and catabolism"
1598686,c_MHASMcontig_235280,3129,4392,f,0,1,CALIN,ARS,Q!!!V,Defense mechanisms
1604510,c_MHASMcontig_236782,232,988,f,0,1,CALIN,ARS,H!!!I,Coenzyme transport and metabolism
1604510,c_MHASMcontig_236782,232,988,f,0,1,CALIN,ARS,H!!!I,Lipid transport and metabolism
1604511,c_MHASMcontig_236782,1172,1895,f,0,1,CALIN,ARS,R,General function prediction only
1605730,c_MHASMcontig_237090,0,753,r,1,1,CALIN,ARS,C,Energy production and conversion
1605731,c_MHASMcontig_237090,755,2093,r,0,1,CALIN,ARS,C,Energy production and conversion
1608420,c_MHASMcontig_237786,843,1632,f,0,1,CALIN,ARS,T,Signal transduction mechanisms
1619190,c_MHASMcontig_240582,669,1128,r,0,1,CALIN,ARS,V,Defense mechanisms
1619191,c_MHASMcontig_240582,1124,1439,r,0,1,CALIN,ARS,R,General function prediction only
1619197,c_MHASMcontig_240582,2819,3692,r,0,1,CALIN,ARS,R,General function prediction only
1628217,c_MHASMcontig_242807,2670,3120,r,0,1,CALIN,ARS,J!!!O,"Translation, ribosomal structure and biogenesis"
1628217,c_MHASMcontig_242807,2670,3120,r,0,1,CALIN,ARS,J!!!O,"Posttranslational modification, protein turnover, chaperones"
1628772,c_MHASMcontig_242950,2077,3082,f,0,1,CALIN,ARS,L,"Replication, recombination and repair"
1628773,c_MHASMcontig_242950,3383,4088,r,0,1,CALIN,ARS,F,Nucleotide transport and metabolism
1629218,c_MHASMcontig_243062,676,1390,r,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
1641412,c_MHASMcontig_246231,1080,1563,r,0,1,CALIN,ARS,F!!!R,Nucleotide transport and metabolism
1641412,c_MHASMcontig_246231,1080,1563,r,0,1,CALIN,ARS,F!!!R,General function prediction only
1641413,c_MHASMcontig_246231,1784,2369,r,0,1,CALIN,ARS,J,"Translation, ribosomal structure and biogenesis"
1645724,c_MHASMcontig_247302,2445,3459,f,0,1,CALIN,ARS,L,"Replication, recombination and repair"
1645725,c_MHASMcontig_247302,3554,4199,f,0,1,CALIN,ARS,X,"Mobilome: prophages, transposons"
1645727,c_MHASMcontig_247302,4583,5756,r,0,1,CALIN,ARS,K,Transcription
1660451,c_MHASMcontig_251069,7655,8276,r,0,1,CALIN,ARS,L,"Replication, recombination and repair"
1668704,c_MHASMcontig_253187,3308,4139,r,0,1,complete,ARS,L,"Replication, recombination and repair"
1670209,c_MHASMcontig_253569,2,911,f,1,1,CALIN,ARS,V,Defense mechanisms
1670210,c_MHASMcontig_253569,1333,1648,r,0,1,CALIN,ARS,R,General function prediction only
1670956,c_MHASMcontig_253741,46,718,f,0,1,In0,ARS,L,"Replication, recombination and repair"
1672183,c_MHASMcontig_254064,140,581,f,0,1,CALIN,ARS,V,Defense mechanisms
1672883,c_MHASMcontig_254257,2111,3095,f,0,1,complete,ARS,L,"Replication, recombination and repair"
1674224,c_MHASMcontig_254635,2,509,f,1,1,CALIN,ARS,L,"Replication, recombination and repair"
1674225,c_MHASMcontig_254635,661,1348,f,0,1,CALIN,ARS,J!!!O,"Translation, ribosomal structure and biogenesis"
1674225,c_MHASMcontig_254635,661,1348,f,0,1,CALIN,ARS,J!!!O,"Posttranslational modification, protein turnover, chaperones"
1674226,c_MHASMcontig_254635,1470,2079,f,0,1,CALIN,ARS,K,Transcription
1674227,c_MHASMcontig_254635,2231,2603,f,0,1,CALIN,ARS,J,"Translation, ribosomal structure and biogenesis"
1674229,c_MHASMcontig_254635,3223,3670,r,0,1,CALIN,ARS,J,"Translation, ribosomal structure and biogenesis"
1674231,c_MHASMcontig_254635,4379,4646,r,1,1,CALIN,ARS,J,"Translation, ribosomal structure and biogenesis"
1679833,c_MHASMcontig_256082,946,1981,f,0,1,CALIN,ARS,X,"Mobilome: prophages, transposons"
1684203,c_MHASMcontig_257216,145,499,f,0,1,CALIN,ARS,R,General function prediction only
1684204,c_MHASMcontig_257216,682,958,f,0,1,CALIN,ARS,S,Function unknown
1684205,c_MHASMcontig_257216,938,1190,f,0,1,CALIN,ARS,K,Transcription
1690966,c_MHASMcontig_258997,2532,3525,f,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
1691861,c_MHASMcontig_259222,2949,3543,r,0,1,CALIN,ARS,F,Nucleotide transport and metabolism
1691862,c_MHASMcontig_259222,3580,4471,r,0,1,CALIN,ARS,S,Function unknown
1702870,c_MHASMcontig_262018,1489,3295,r,1,1,CALIN,ARS,T!!!T,Signal transduction mechanisms
1702870,c_MHASMcontig_262018,1489,3295,r,1,1,CALIN,ARS,T!!!T,Signal transduction mechanisms
1708100,c_MHASMcontig_263338,9223,9937,f,0,1,CALIN,ARS,F!!!H,Nucleotide transport and metabolism
1708100,c_MHASMcontig_263338,9223,9937,f,0,1,CALIN,ARS,F!!!H,Coenzyme transport and metabolism
1708810,c_MHASMcontig_263527,2642,3515,f,0,1,CALIN,ARS,F,Nucleotide transport and metabolism
1708811,c_MHASMcontig_263527,3726,4755,r,0,1,CALIN,ARS,E,Amino acid transport and metabolism
1712056,c_MHASMcontig_264387,0,327,f,1,1,CALIN,ARS,X,"Mobilome: prophages, transposons"
1712512,c_MHASMcontig_264511,1002,1836,r,0,1,In0,ARS,L,"Replication, recombination and repair"
1717594,c_MHASMcontig_265782,0,372,f,1,1,CALIN,ARS,L,"Replication, recombination and repair"
1727896,c_MHASMcontig_268390,2,722,r,1,1,CALIN,ARS,E,Amino acid transport and metabolism
1727901,c_MHASMcontig_268390,5725,6478,r,0,1,CALIN,ARS,F,Nucleotide transport and metabolism
1727902,c_MHASMcontig_268390,6686,7820,r,0,1,CALIN,ARS,E,Amino acid transport and metabolism
1730611,c_MHASMcontig_269073,256,1531,f,0,1,CALIN,ARS,F,Nucleotide transport and metabolism
1730612,c_MHASMcontig_269073,1746,2319,f,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
1740513,c_MHASMcontig_271634,1185,2136,f,0,1,In0,ARS,L,"Replication, recombination and repair"
1750195,c_MHASMcontig_274065,207,819,f,0,1,CALIN,ARS,Q,"Secondary metabolites biosynthesis, transport and catabolism"
1750198,c_MHASMcontig_274065,3015,4095,r,1,1,CALIN,ARS,T,Signal transduction mechanisms
1754078,c_MHASMcontig_275057,203,482,f,0,1,CALIN,ARS,V,Defense mechanisms
1754079,c_MHASMcontig_275057,481,775,f,0,1,CALIN,ARS,V,Defense mechanisms
1754082,c_MHASMcontig_275057,2199,2487,r,0,1,CALIN,ARS,V,Defense mechanisms
1755340,c_MHASMcontig_275365,4856,6320,f,0,1,CALIN,ARS,R,General function prediction only
1755341,c_MHASMcontig_275365,6319,7237,f,0,1,CALIN,ARS,M,Cell wall/membrane/envelope biogenesis
1755613,c_MHASMcontig_275425,4352,6248,f,0,1,complete,ARS,T!!!T!!!T,Signal transduction mechanisms
1755613,c_MHASMcontig_275425,4352,6248,f,0,1,complete,ARS,T!!!T!!!T,Signal transduction mechanisms
1755613,c_MHASMcontig_275425,4352,6248,f,0,1,complete,ARS,T!!!T!!!T,Signal transduction mechanisms
1755615,c_MHASMcontig_275425,7082,8141,r,0,1,complete,ARS,L,"Replication, recombination and repair"
1762875,c_MHASMcontig_277293,1327,2221,r,0,1,complete,ARS,L,"Replication, recombination and repair"
1763438,c_MHASMcontig_277431,9977,10265,f,0,1,CALIN,ARS,V,Defense mechanisms
1771603,c_MHASMcontig_279564,1387,2176,f,0,1,CALIN,ARS,L,"Replication, recombination and repair"
1772537,c_MHASMcontig_279803,277,1039,f,0,1,complete,ARS,L,"Replication, recombination and repair"
1772540,c_MHASMcontig_279803,1731,4683,f,0,1,complete,ARS,L,"Replication, recombination and repair"
1783386,c_MHASMcontig_282647,9168,9726,f,0,1,CALIN,ARS,J!!!O,"Translation, ribosomal structure and biogenesis"
1783386,c_MHASMcontig_282647,9168,9726,f,0,1,CALIN,ARS,J!!!O,"Posttranslational modification, protein turnover, chaperones"
1790658,c_MHASMcontig_284549,634,1174,f,0,1,CALIN,ARS,V!!!M!!!O,Defense mechanisms
1790658,c_MHASMcontig_284549,634,1174,f,0,1,CALIN,ARS,V!!!M!!!O,Cell wall/membrane/envelope biogenesis
1790658,c_MHASMcontig_284549,634,1174,f,0,1,CALIN,ARS,V!!!M!!!O,"Posttranslational modification, protein turnover, chaperones"
1790659,c_MHASMcontig_284549,1177,2014,f,0,1,CALIN,ARS,V,Defense mechanisms
1791799,c_MHASMcontig_284845,872,1454,r,0,1,CALIN,ARS,C,Energy production and conversion
1792880,c_MHASMcontig_285135,7436,8201,f,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
1792881,c_MHASMcontig_285135,8240,8987,r,0,1,CALIN,ARS,G,Carbohydrate transport and metabolism
1792882,c_MHASMcontig_285135,9098,9725,r,0,1,CALIN,ARS,D,"Cell cycle control, cell division, chromosome partitioning"
1798556,c_MHASMcontig_286575,999,3042,f,0,1,CALIN,ARS,R!!!J,General function prediction only
1798556,c_MHASMcontig_286575,999,3042,f,0,1,CALIN,ARS,R!!!J,"Translation, ribosomal structure and biogenesis"
1804179,c_MHASMcontig_288032,100,583,r,0,1,CALIN,ARS,J!!!O,"Translation, ribosomal structure and biogenesis"
1804179,c_MHASMcontig_288032,100,583,r,0,1,CALIN,ARS,J!!!O,"Posttranslational modification, protein turnover, chaperones"
1804181,c_MHASMcontig_288032,1274,1517,f,0,1,CALIN,ARS,K,Transcription
1804436,c_MHASMcontig_288102,2,335,f,1,1,CALIN,ARS,C,Energy production and conversion
1804437,c_MHASMcontig_288102,425,1550,f,0,1,CALIN,ARS,E,Amino acid transport and metabolism
1807050,c_MHASMcontig_288756,558,1095,r,0,1,CALIN,ARS,S,Function unknown
1807735,c_MHASMcontig_288932,10370,11714,r,0,1,CALIN,ARS,C,Energy production and conversion
1812542,c_MHASMcontig_290268,0,321,f,1,1,CALIN,ARS,X,"Mobilome: prophages, transposons"
1812543,c_MHASMcontig_290268,498,1233,f,0,1,CALIN,ARS,E!!!T,Amino acid transport and metabolism
1812543,c_MHASMcontig_290268,498,1233,f,0,1,CALIN,ARS,E!!!T,Signal transduction mechanisms
1812546,c_MHASMcontig_290268,2657,3926,f,0,1,CALIN,ARS,T,Signal transduction mechanisms
1812547,c_MHASMcontig_290268,3888,4083,f,0,1,CALIN,ARS,T!!!T,Signal transduction mechanisms
1812547,c_MHASMcontig_290268,3888,4083,f,0,1,CALIN,ARS,T!!!T,Signal transduction mechanisms
1812548,c_MHASMcontig_290268,4348,4603,f,1,1,CALIN,ARS,V,Defense mechanisms
1824127,c_MHASMcontig_293325,4584,6249,r,0,1,CALIN,ARS,E!!!G,Amino acid transport and metabolism
1824127,c_MHASMcontig_293325,4584,6249,r,0,1,CALIN,ARS,E!!!G,Carbohydrate transport and metabolism
1824128,c_MHASMcontig_293325,6351,6750,f,0,1,CALIN,ARS,E,Amino acid transport and metabolism
1829354,c_MHASMcontig_294672,4003,4294,r,0,1,CALIN,ARS,V,Defense mechanisms
1829355,c_MHASMcontig_294672,4283,4532,r,0,1,CALIN,ARS,V,Defense mechanisms
1829667,c_MHASMcontig_294767,1,1366,r,1,1,CALIN,ARS,T,Signal transduction mechanisms
1829668,c_MHASMcontig_294767,1667,3083,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Signal transduction mechanisms
1829668,c_MHASMcontig_294767,1667,3083,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Amino acid transport and metabolism
1829668,c_MHASMcontig_294767,1667,3083,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Signal transduction mechanisms
1829668,c_MHASMcontig_294767,1667,3083,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Signal transduction mechanisms
1829668,c_MHASMcontig_294767,1667,3083,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Signal transduction mechanisms
1829668,c_MHASMcontig_294767,1667,3083,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Transcription
1829669,c_MHASMcontig_294767,3192,4563,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Signal transduction mechanisms
1829669,c_MHASMcontig_294767,3192,4563,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Amino acid transport and metabolism
1829669,c_MHASMcontig_294767,3192,4563,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Signal transduction mechanisms
1829669,c_MHASMcontig_294767,3192,4563,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Signal transduction mechanisms
1829669,c_MHASMcontig_294767,3192,4563,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Signal transduction mechanisms
1829669,c_MHASMcontig_294767,3192,4563,r,0,1,CALIN,ARS,T!!!E!!!T!!!T!!!T!!!K,Transcription
1829670,c_MHASMcontig_294767,4674,5346,r,0,1,CALIN,ARS,T!!!T,Signal transduction mechanisms
1829670,c_MHASMcontig_294767,4674,5346,r,0,1,CALIN,ARS,T!!!T,Signal transduction mechanisms
1832132,c_MHASMcontig_295403,1074,1368,r,0,1,CALIN,ARS,X,"Mobilome: prophages, transposons"
1832133,c_MHASMcontig_295403,1367,1622,r,0,1,CALIN,ARS,K,Transcription
1832134,c_MHASMcontig_295403,1997,3038,r,0,1,CALIN,ARS,X,"Mobilome: prophages, transposons"
1838535,c_MHASMcontig_297031,0,1449,f,1,1,CALIN,ARS,M,Cell wall/membrane/envelope biogenesis
1846861,c_MHASMcontig_299230,546,3051,f,0,1,complete,ARS,U,"Intracellular trafficking, secretion, and vesicular transport"
1846862,c_MHASMcontig_299230,3550,4534,r,0,1,complete,ARS,L,"Replication, recombination and repair"
1855407,c_MHASMcontig_301398,286,1540,r,0,1,CALIN,ARS,C,Energy production and conversion
1855408,c_MHASMcontig_301398,1719,2745,r,0,1,CALIN,ARS,R,General function prediction only
1857825,c_MHASMcontig_302009,1553,2021,f,0,1,CALIN,ARS,T,Signal transduction mechanisms
1860550,c_MHASMcontig_302698,342,2304,f,0,1,CALIN,ARS,L,"Replication, recombination and repair"
1863014,c_MHASMcontig_303427,2967,3465,f,0,1,CALIN,ARS,J,"Translation, ribosomal structure and biogenesis"
1863722,c_MHASMcontig_303691,1544,1988,r,0,1,CALIN,ARS,Q,"Secondary metabolites biosynthesis, transport and catabolism"
1865320,c_MHASMcontig_304270,921,1344,f,0,1,CALIN,ARS,R,General function prediction only
1874945,c_MHASMcontig_307071,1330,1579,f,0,1,CALIN,ARS,V,Defense mechanisms
1874946,c_MHASMcontig_307071,1568,1862,f,0,1,CALIN,ARS,V,Defense mechanisms
1874947,c_MHASMcontig_307071,1966,2371,r,0,1,CALIN,ARS,K!!!S,Transcription
1874947,c_MHASMcontig_307071,1966,2371,r,0,1,CALIN,ARS,K!!!S,Function unknown
1875657,c_MHASMcontig_307291,1822,2143,r,0,1,CALIN,ARS,K!!!N,Transcription
1875657,c_MHASMcontig_307291,1822,2143,r,0,1,CALIN,ARS,K!!!N,Cell motility
1875658,c_MHASMcontig_307291,2220,2925,r,0,1,CALIN,ARS,N,Cell motility
1875961,c_MHASMcontig_307393,4202,4889,r,1,1,CALIN,ARS,G,Carbohydrate transport and metabolism
1881514,c_MHASMcontig_309210,153,1908,r,0,1,CALIN,ARS,R,General function prediction only
1886090,c_MHASMcontig_310170,13229,13850,r,0,1,CALIN,ARS,L,"Replication, recombination and repair"
1887658,c_MHASMcontig_310664,2930,3329,r,0,1,CALIN,ARS,T,Signal transduction mechanisms
1889450,c_MHASMcontig_311034,1,604,f,1,1,CALIN,ARS,P,Inorganic ion transport and metabolism
1889451,c_MHASMcontig_311034,730,2920,r,1,1,CALIN,ARS,R,General function prediction only
1898260,c_MHASMcontig_313860,2436,3096,f,0,1,CALIN,ARS,U,"Intracellular trafficking, secretion, and vesicular transport"
1899004,c_MHASMcontig_314103,1553,2513,f,0,1,complete,ARS,L,"Replication, recombination and repair"
1901060,c_MHASMcontig_314693,408,1020,r,0,1,CALIN,ARS,P,Inorganic ion transport and metabolism
1904982,c_MHASMcontig_315992,15,297,f,0,1,CALIN,ARS,S,Function unknown
1911812,c_MHASMcontig_318144,1199,2000,f,0,1,CALIN,ARS,E!!!T,Amino acid transport and metabolism
1911812,c_MHASMcontig_318144,1199,2000,f,0,1,CALIN,ARS,E!!!T,Signal transduction mechanisms
1911813,c_MHASMcontig_318144,2015,3200,r,0,1,CALIN,ARS,S,Function unknown
1915651,c_MHASMcontig_319311,722,1691,r,0,1,complete,ARS,L,"Replication, recombination and repair"
1915695,c_MHASMcontig_319331,1,1030,f,1,1,CALIN,ARS,G,Carbohydrate transport and metabolism
1915698,c_MHASMcontig_319331,1940,3179,r,0,1,CALIN,ARS,J,"Translation, ribosomal structure and biogenesis"
1916189,c_MHASMcontig_319515,654,957,r,0,1,CALIN,ARS,J,"Translation, ribosomal structure and biogenesis"
1916190,c_MHASMcontig_319515,953,1559,r,0,1,CALIN,ARS,J,"Translation, ribosomal structure and biogenesis"
1918362,c_MHASMcontig_320297,967,1762,f,0,1,CALIN,ARS,R!!!R,General function prediction only
1918362,c_MHASMcontig_320297,967,1762,f,0,1,CALIN,ARS,R!!!R,General function prediction only
1928011,c_MHASMcontig_323243,46,1201,f,0,1,CALIN,ARS,X,"Mobilome: prophages, transposons"
1928127,c_MHASMcontig_323276,602,1649,f,0,1,In0,ARS,L,"Replication, recombination and repair"
1930615,c_MHASMcontig_324002,1222,3247,r,0,1,CALIN,ARS,V,Defense mechanisms
1932532,c_MHASMcontig_324697,1211,1514,r,0,1,CALIN,ARS,P!!!C,Inorganic ion transport and metabolism
1932532,c_MHASMcontig_324697,1211,1514,r,0,1,CALIN,ARS,P!!!C,Energy production and conversion
1936407,c_MHASMcontig_325949,667,1633,r,0,1,complete,ARS,L,"Replication, recombination and repair"
1936410,c_MHASMcontig_325949,4959,5286,f,0,1,complete,ARS,S,Function unknown
1942943,c_MHASMcontig_327930,2210,2306,r,1,1,CALIN,ARS,V,Defense mechanisms
1949610,c_MHASMcontig_329954,14507,14894,r,0,1,CALIN,ARS,I,Lipid transport and metabolism
1951070,c_MHASMcontig_330388,2,1871,r,1,1,CALIN,ARS,L!!!L,"Replication, recombination and repair"
1951070,c_MHASMcontig_330388,2,1871,r,1,1,CALIN,ARS,L!!!L,"Replication, recombination and repair"
1953747,c_MHASMcontig_331185,1886,2321,f,0,1,CALIN,ARS,K,Transcription
1954365,c_MHASMcontig_331389,2014,2512,f,0,1,CALIN,ARS,S,Function unknown
1954366,c_MHASMcontig_331389,2537,2852,f,0,1,CALIN,ARS,R,General function prediction only
1954726,c_MHASMcontig_331481,988,1693,r,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
1958291,c_MHASMcontig_332626,1172,1907,f,0,1,CALIN,ARS,S,Function unknown
1960134,c_MHASMcontig_333163,2735,3176,f,0,1,CALIN,ARS,K,Transcription
1960135,c_MHASMcontig_333163,3269,4766,r,0,1,CALIN,ARS,G,Carbohydrate transport and metabolism
1960359,c_MHASMcontig_333238,2062,4906,r,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
1960361,c_MHASMcontig_333238,5249,6098,r,1,1,CALIN,ARS,T!!!T!!!K,Signal transduction mechanisms
1960361,c_MHASMcontig_333238,5249,6098,r,1,1,CALIN,ARS,T!!!T!!!K,Signal transduction mechanisms
1960361,c_MHASMcontig_333238,5249,6098,r,1,1,CALIN,ARS,T!!!T!!!K,Transcription
1961111,c_MHASMcontig_333506,0,1005,f,1,1,CALIN,ARS,R,General function prediction only
1961112,c_MHASMcontig_333506,1062,1398,r,0,1,CALIN,ARS,R,General function prediction only
1961115,c_MHASMcontig_333506,2100,2424,r,0,1,CALIN,ARS,S,Function unknown
1988088,c_MHASMcontig_344088,563,941,f,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
2005643,c_MHASMcontig_351793,764,1166,r,0,1,CALIN,ARS,S,Function unknown
2009966,c_MHASMcontig_354211,3397,4510,r,0,1,CALIN,ARS,L,"Replication, recombination and repair"
2040218,c_MHASMcontig_371214,741,1713,r,0,1,In0,ARS,L,"Replication, recombination and repair"
2059987,c_MHASMcontig_382232,2048,3797,r,0,1,CALIN,ARS,G,Carbohydrate transport and metabolism
2061017,c_MHASMcontig_382526,2751,2955,r,1,1,CALIN,ARS,E,Amino acid transport and metabolism
2062535,c_MHASMcontig_383036,2278,3259,r,0,1,In0,ARS,L,"Replication, recombination and repair"
2063181,c_MHASMcontig_383215,634,1396,f,0,1,CALIN,ARS,E,Amino acid transport and metabolism
2064290,c_MHASMcontig_383472,194,488,f,0,1,CALIN,ARS,S,Function unknown
2064292,c_MHASMcontig_383472,1227,1923,f,0,1,CALIN,ARS,L,"Replication, recombination and repair"
2065803,c_MHASMcontig_383902,1975,2809,f,1,1,CALIN,ARS,I,Lipid transport and metabolism
2069824,c_MHASMcontig_385042,421,709,f,0,1,CALIN,ARS,V,Defense mechanisms
2071781,c_MHASMcontig_385578,679,1012,r,0,1,CALIN,ARS,R,General function prediction only
2071784,c_MHASMcontig_385578,2160,3732,r,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
2074059,c_MHASMcontig_386230,2497,4660,r,0,1,CALIN,ARS,O,"Posttranslational modification, protein turnover, chaperones"
2074455,c_MHASMcontig_386323,1731,2343,r,0,1,CALIN,ARS,P,Inorganic ion transport and metabolism
2077889,c_MHASMcontig_387254,1162,1924,f,0,1,CALIN,ARS,H,Coenzyme transport and metabolism
2079581,c_MHASMcontig_387739,19360,19912,r,0,1,In0,ARS,L,"Replication, recombination and repair"
2082372,c_MHASMcontig_388498,49,1786,r,0,1,CALIN,ARS,R,General function prediction only
2082373,c_MHASMcontig_388498,1955,2318,r,0,1,CALIN,ARS,V,Defense mechanisms
2082374,c_MHASMcontig_388498,2314,2620,r,0,1,CALIN,ARS,R,General function prediction only
2083025,c_MHASMcontig_388660,814,1153,r,0,1,CALIN,ARS,V,Defense mechanisms
2083026,c_MHASMcontig_388660,1142,1436,r,0,1,CALIN,ARS,R,General function prediction only
2084499,c_MHASMcontig_389083,21590,21980,f,0,1,CALIN,ARS,I,Lipid transport and metabolism
2092353,c_MHASMcontig_391158,400,781,f,0,1,CALIN,ARS,K!!!K,Transcription
2092353,c_MHASMcontig_391158,400,781,f,0,1,CALIN,ARS,K!!!K,Transcription
2092355,c_MHASMcontig_391158,1487,2399,f,0,1,CALIN,ARS,Q,"Secondary metabolites biosynthesis, transport and catabolism"
2094824,c_MHASMcontig_391753,1754,2699,r,0,1,complete,ARS,X,"Mobilome: prophages, transposons"
2094826,c_MHASMcontig_391753,3619,4465,f,0,1,complete,ARS,L,"Replication, recombination and repair"
2095895,c_MHASMcontig_392036,1742,2027,f,0,1,CALIN,ARS,S,Function unknown
2095948,c_MHASMcontig_392046,1615,2254,r,0,1,CALIN,ARS,H,Coenzyme transport and metabolism
2097967,c_MHASMcontig_392668,0,669,f,1,1,CALIN,ARS,I,Lipid transport and metabolism
