gene_callers_id,contig,start,stop,bin,bin_contig,source,integron,ocean,category_accession,COG_category,e_value
211088,CPC-79_MHASMcontig_267549,3086,3329,CPC-79,MHASMcontig_267549,tara,CALIN,CPC,V,Defense mechanisms,0
222836,CPC-45_13884,333,822,CPC-45,13884,tara,complete,CPC,,,
222837,CPC-45_13884,939,1422,CPC-45,13884,tara,complete,CPC,,,
222838,CPC-45_13884,2055,3021,CPC-45,13884,tara,complete,CPC,L,"Replication, recombination and repair",0
224808,CPC-42_MHASMcontig_1039694,548,1535,CPC-42,MHASMcontig_1039694,tara,In0,CPC,L,"Replication, recombination and repair",0
69930,RS-372_TaraRedSea_contig_83697,1769,4022,RS-372,TaraRedSea_contig_83697,tara,CALIN,RS,,,
69931,RS-372_TaraRedSea_contig_83697,4018,5080,RS-372,TaraRedSea_contig_83697,tara,CALIN,RS,L,"Replication, recombination and repair",0
196223,RS-342_TaraRedSea_contig_109223,397122,397611,RS-342,TaraRedSea_contig_109223,tara,CALIN,RS,J,"Translation, ribosomal structure and biogenesis",0
197888,RS-342_TaraRedSea_contig_159291,143057,143282,RS-342,TaraRedSea_contig_159291,tara,CALIN,RS,,,
197889,RS-342_TaraRedSea_contig_159291,143358,143550,RS-342,TaraRedSea_contig_159291,tara,CALIN,RS,,,
197890,RS-342_TaraRedSea_contig_159291,143624,144365,RS-342,TaraRedSea_contig_159291,tara,CALIN,RS,L,"Replication, recombination and repair",0
197891,RS-342_TaraRedSea_contig_159291,144406,145534,RS-342,TaraRedSea_contig_159291,tara,CALIN,RS,L,"Replication, recombination and repair",0
197892,RS-342_TaraRedSea_contig_159291,145537,145744,RS-342,TaraRedSea_contig_159291,tara,CALIN,RS,,,
197893,RS-342_TaraRedSea_contig_159291,145849,146077,RS-342,TaraRedSea_contig_159291,tara,CALIN,RS,,,
198359,RS-342_TaraRedSea_contig_194863,93,810,RS-342,TaraRedSea_contig_194863,tara,CALIN,RS,,,
198618,RS-342_TaraRedSea_contig_194863,276812,277361,RS-342,TaraRedSea_contig_194863,tara,CALIN,RS,S,Function unknown,0
198619,RS-342_TaraRedSea_contig_194863,277353,277509,RS-342,TaraRedSea_contig_194863,tara,CALIN,RS,,,
198620,RS-342_TaraRedSea_contig_194863,277489,277855,RS-342,TaraRedSea_contig_194863,tara,CALIN,RS,R,General function prediction only,0
198621,RS-342_TaraRedSea_contig_194863,277959,278466,RS-342,TaraRedSea_contig_194863,tara,CALIN,RS,S,Function unknown,0
198622,RS-342_TaraRedSea_contig_194863,278554,279406,RS-342,TaraRedSea_contig_194863,tara,CALIN,RS,,,
198802,RS-342_TaraRedSea_contig_207316,53810,54143,RS-342,TaraRedSea_contig_207316,tara,CALIN,RS,,,
198803,RS-342_TaraRedSea_contig_207316,54255,54918,RS-342,TaraRedSea_contig_207316,tara,CALIN,RS,T,Signal transduction mechanisms,0
198804,RS-342_TaraRedSea_contig_207316,54943,55717,RS-342,TaraRedSea_contig_207316,tara,CALIN,RS,I,Lipid transport and metabolism,0
198805,RS-342_TaraRedSea_contig_207316,55823,56165,RS-342,TaraRedSea_contig_207316,tara,CALIN,RS,K,Transcription,0
5049,MED-803_123239,851,1136,MED-803,123239,tara,CALIN,MED,,,
5050,MED-803_123239,1402,1687,MED-803,123239,tara,CALIN,MED,,,
5051,MED-803_123239,1818,3069,MED-803,123239,tara,CALIN,MED,L,"Replication, recombination and repair",0
9733,MED-878_MHASMcontig_979259,16264,17896,MED-878,MHASMcontig_979259,tara,CALIN,MED,E!!!H,Amino acid transport and metabolism,0
9733,MED-878_MHASMcontig_979259,16264,17896,MED-878,MHASMcontig_979259,tara,CALIN,MED,E!!!H,Coenzyme transport and metabolism,0
9734,MED-878_MHASMcontig_979259,17916,18519,MED-878,MHASMcontig_979259,tara,CALIN,MED,P,Inorganic ion transport and metabolism,0
9735,MED-878_MHASMcontig_979259,18557,19532,MED-878,MHASMcontig_979259,tara,CALIN,MED,G,Carbohydrate transport and metabolism,0
9736,MED-878_MHASMcontig_979259,19599,20688,MED-878,MHASMcontig_979259,tara,CALIN,MED,E,Amino acid transport and metabolism,0
9737,MED-878_MHASMcontig_979259,20684,21524,MED-878,MHASMcontig_979259,tara,CALIN,MED,E,Amino acid transport and metabolism,0
59377,MED-855_MHASMcontig_36995,12126,13023,MED-855,MHASMcontig_36995,tara,CALIN,MED,L,"Replication, recombination and repair",0
59378,MED-855_MHASMcontig_36995,13219,13684,MED-855,MHASMcontig_36995,tara,CALIN,MED,,,
60550,MED-668_MHASMcontig_6913,0,111,MED-668,MHASMcontig_6913,tara,complete,MED,,,
60551,MED-668_MHASMcontig_6913,846,1815,MED-668,MHASMcontig_6913,tara,complete,MED,L,"Replication, recombination and repair",0
61659,MED-668_MHASMcontig_40304,5895,8358,MED-668,MHASMcontig_40304,tara,CALIN,MED,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
61660,MED-668_MHASMcontig_40304,8801,9356,MED-668,MHASMcontig_40304,tara,CALIN,MED,V!!!I,Defense mechanisms,0
61660,MED-668_MHASMcontig_40304,8801,9356,MED-668,MHASMcontig_40304,tara,CALIN,MED,V!!!I,Lipid transport and metabolism,0
61661,MED-668_MHASMcontig_40304,9636,12123,MED-668,MHASMcontig_40304,tara,CALIN,MED,E,Amino acid transport and metabolism,0
62929,MED-668_5610,177618,178125,MED-668,5610,tara,In0,MED,L,"Replication, recombination and repair",0
86414,MED-592_MHASMcontig_588093,9754,13438,MED-592,MHASMcontig_588093,tara,CALIN,MED,U,"Intracellular trafficking, secretion, and vesicular transport",0
86415,MED-592_MHASMcontig_588093,13458,14340,MED-592,MHASMcontig_588093,tara,CALIN,MED,O,"Posttranslational modification, protein turnover, chaperones",0
86662,MED-592_34096,1046,1433,MED-592,34096,tara,CALIN,MED,R,General function prediction only,0
86663,MED-592_34096,1582,2017,MED-592,34096,tara,CALIN,MED,,,
86664,MED-592_34096,2098,2479,MED-592,34096,tara,CALIN,MED,,,
86665,MED-592_34096,2645,2933,MED-592,34096,tara,CALIN,MED,,,
86666,MED-592_34096,3551,4994,MED-592,34096,tara,CALIN,MED,X,"Mobilome: prophages, transposons",0
86730,MED-592_107888,12602,13565,MED-592,107888,tara,complete,MED,L,"Replication, recombination and repair",0
86731,MED-592_107888,13805,14177,MED-592,107888,tara,complete,MED,,,
86732,MED-592_107888,14245,15601,MED-592,107888,tara,complete,MED,X,"Mobilome: prophages, transposons",0
87341,MED-592_108506,2,374,MED-592,108506,tara,CALIN,MED,,,
87342,MED-592_108506,506,1388,MED-592,108506,tara,CALIN,MED,M,Cell wall/membrane/envelope biogenesis,0
87343,MED-592_108506,1773,2865,MED-592,108506,tara,CALIN,MED,P,Inorganic ion transport and metabolism,0
87344,MED-592_108506,2866,3454,MED-592,108506,tara,CALIN,MED,,,
87345,MED-592_108506,3455,4373,MED-592,108506,tara,CALIN,MED,G,Carbohydrate transport and metabolism,0
87346,MED-592_108506,4450,7006,MED-592,108506,tara,CALIN,MED,M,Cell wall/membrane/envelope biogenesis,0
88582,MED-592_109940,9050,9704,MED-592,109940,tara,CALIN,MED,H,Coenzyme transport and metabolism,0
88583,MED-592_109940,9733,10846,MED-592,109940,tara,CALIN,MED,H!!!H,Coenzyme transport and metabolism,0
88583,MED-592_109940,9733,10846,MED-592,109940,tara,CALIN,MED,H!!!H,Coenzyme transport and metabolism,0
88584,MED-592_109940,10947,11412,MED-592,109940,tara,CALIN,MED,H,Coenzyme transport and metabolism,0
88585,MED-592_109940,11427,11838,MED-592,109940,tara,CALIN,MED,K,Transcription,0
88586,MED-592_109940,11932,12907,MED-592,109940,tara,CALIN,MED,H,Coenzyme transport and metabolism,0
88917,MED-592_110595,15359,15833,MED-592,110595,tara,CALIN,MED,U,"Intracellular trafficking, secretion, and vesicular transport",0
88918,MED-592_110595,15836,16595,MED-592,110595,tara,CALIN,MED,,,
88919,MED-592_110595,16613,17201,MED-592,110595,tara,CALIN,MED,,,
88920,MED-592_110595,17439,17799,MED-592,110595,tara,CALIN,MED,,,
88921,MED-592_110595,18087,19518,MED-592,110595,tara,CALIN,MED,C,Energy production and conversion,0
88922,MED-592_110595,19565,20540,MED-592,110595,tara,CALIN,MED,T,Signal transduction mechanisms,0
89099,MED-592_111177,883,1894,MED-592,111177,tara,CALIN,MED,E,Amino acid transport and metabolism,0
89100,MED-592_111177,2112,3264,MED-592,111177,tara,CALIN,MED,E,Amino acid transport and metabolism,0
114936,MED-603_71134,11114,11981,MED-603,71134,tara,CALIN,MED,T,Signal transduction mechanisms,0
114937,MED-603_71134,12014,13811,MED-603,71134,tara,CALIN,MED,J,"Translation, ribosomal structure and biogenesis",0
114938,MED-603_71134,13914,16329,MED-603,71134,tara,CALIN,MED,P,Inorganic ion transport and metabolism,0
125810,MED-870_50978,8434,10780,MED-870,50978,tara,CALIN,MED,L,"Replication, recombination and repair",0
125811,MED-870_50978,10793,11933,MED-870,50978,tara,CALIN,MED,M,Cell wall/membrane/envelope biogenesis,0
125812,MED-870_50978,11901,12441,MED-870,50978,tara,CALIN,MED,R,General function prediction only,0
125813,MED-870_50978,12440,13034,MED-870,50978,tara,CALIN,MED,,,
163640,MED-629_25782,4770,5649,MED-629,25782,tara,CALIN,MED,T,Signal transduction mechanisms,0
163641,MED-629_25782,5964,6495,MED-629,25782,tara,CALIN,MED,K,Transcription,0
163642,MED-629_25782,6774,7155,MED-629,25782,tara,CALIN,MED,,,
208639,MED-597_121819,10378,11503,MED-597,121819,tara,CALIN,MED,F,Nucleotide transport and metabolism,0
208640,MED-597_121819,11499,12006,MED-597,121819,tara,CALIN,MED,F,Nucleotide transport and metabolism,0
208641,MED-597_121819,12253,13747,MED-597,121819,tara,CALIN,MED,C,Energy production and conversion,0
220347,MED-599_146077,7383,8580,MED-599,146077,tara,CALIN,MED,M!!!N,Cell wall/membrane/envelope biogenesis,0
220347,MED-599_146077,7383,8580,MED-599,146077,tara,CALIN,MED,M!!!N,Cell motility,0
220348,MED-599_146077,8801,9527,MED-599,146077,tara,CALIN,MED,T,Signal transduction mechanisms,0
220349,MED-599_146077,9684,10293,MED-599,146077,tara,CALIN,MED,R,General function prediction only,0
220350,MED-599_146077,10330,10942,MED-599,146077,tara,CALIN,MED,R,General function prediction only,0
283605,MED-698_120,2888,3329,MED-698,120,tara,CALIN,MED,N,Cell motility,0
283606,MED-698_120,3338,3677,MED-698,120,tara,CALIN,MED,N!!!U,Cell motility,0
283606,MED-698_120,3338,3677,MED-698,120,tara,CALIN,MED,N!!!U,"Intracellular trafficking, secretion, and vesicular transport",0
283607,MED-698_120,3710,4682,MED-698,120,tara,CALIN,MED,N,Cell motility,0
283608,MED-698_120,5303,6833,MED-698,120,tara,CALIN,MED,N,Cell motility,0
306776,MED-581_84663,13454,15500,MED-581,84663,tara,CALIN,MED,L,"Replication, recombination and repair",0
306777,MED-581_84663,15527,17237,MED-581,84663,tara,CALIN,MED,D,"Cell cycle control, cell division, chromosome partitioning",0
306778,MED-581_84663,17341,20845,MED-581,84663,tara,CALIN,MED,D,"Cell cycle control, cell division, chromosome partitioning",0
332986,MED-610_6467,257,1334,MED-610,6467,tara,In0,MED,L,"Replication, recombination and repair",0
363032,MED-697_MHASMcontig_89617,1,115,MED-697,MHASMcontig_89617,tara,CALIN,MED,L,"Replication, recombination and repair",0
363033,MED-697_MHASMcontig_89617,340,820,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363034,MED-697_MHASMcontig_89617,911,1226,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363035,MED-697_MHASMcontig_89617,1322,1568,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363036,MED-697_MHASMcontig_89617,1690,2341,MED-697,MHASMcontig_89617,tara,CALIN,MED,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
363037,MED-697_MHASMcontig_89617,2337,3285,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363038,MED-697_MHASMcontig_89617,3419,3917,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363039,MED-697_MHASMcontig_89617,4005,4467,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363040,MED-697_MHASMcontig_89617,4574,5270,MED-697,MHASMcontig_89617,tara,CALIN,MED,V,Defense mechanisms,0
363041,MED-697_MHASMcontig_89617,5354,5840,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363042,MED-697_MHASMcontig_89617,5886,6321,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363043,MED-697_MHASMcontig_89617,6406,6817,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363044,MED-697_MHASMcontig_89617,7000,7801,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363045,MED-697_MHASMcontig_89617,7892,8327,MED-697,MHASMcontig_89617,tara,CALIN,MED,L,"Replication, recombination and repair",0
363046,MED-697_MHASMcontig_89617,8422,8713,MED-697,MHASMcontig_89617,tara,CALIN,MED,L,"Replication, recombination and repair",0
363047,MED-697_MHASMcontig_89617,8819,9023,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363048,MED-697_MHASMcontig_89617,9166,9388,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
363049,MED-697_MHASMcontig_89617,9458,9530,MED-697,MHASMcontig_89617,tara,CALIN,MED,,,
365537,MED-697_MHASMcontig_137317,6579,6840,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
365538,MED-697_MHASMcontig_137317,6984,7314,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
365539,MED-697_MHASMcontig_137317,7642,7963,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
365540,MED-697_MHASMcontig_137317,8118,8520,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
365541,MED-697_MHASMcontig_137317,8695,9889,MED-697,MHASMcontig_137317,tara,CALIN,MED,R,General function prediction only,0
365542,MED-697_MHASMcontig_137317,10013,10523,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
365543,MED-697_MHASMcontig_137317,10640,11297,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
365544,MED-697_MHASMcontig_137317,11481,12243,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
365545,MED-697_MHASMcontig_137317,12366,12960,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
365546,MED-697_MHASMcontig_137317,13055,13271,MED-697,MHASMcontig_137317,tara,CALIN,MED,,,
366467,MED-697_MHASMcontig_155120,41992,43402,MED-697,MHASMcontig_155120,tara,In0,MED,L,"Replication, recombination and repair",0
373269,MED-690_MHASMcontig_662721,1945,2917,MED-690,MHASMcontig_662721,tara,complete,MED,L,"Replication, recombination and repair",0
373270,MED-690_MHASMcontig_662721,3125,3326,MED-690,MHASMcontig_662721,tara,complete,MED,,,
373271,MED-690_MHASMcontig_662721,3352,4561,MED-690,MHASMcontig_662721,tara,complete,MED,,,
373272,MED-690_MHASMcontig_662721,4661,5492,MED-690,MHASMcontig_662721,tara,complete,MED,,,
373273,MED-690_MHASMcontig_662721,5825,6320,MED-690,MHASMcontig_662721,tara,complete,MED,,,
373274,MED-690_MHASMcontig_662721,6596,7643,MED-690,MHASMcontig_662721,tara,complete,MED,F!!!T,Nucleotide transport and metabolism,0
373274,MED-690_MHASMcontig_662721,6596,7643,MED-690,MHASMcontig_662721,tara,complete,MED,F!!!T,Signal transduction mechanisms,0
373275,MED-690_MHASMcontig_662721,7659,8403,MED-690,MHASMcontig_662721,tara,complete,MED,,,
373276,MED-690_MHASMcontig_662721,8512,9274,MED-690,MHASMcontig_662721,tara,complete,MED,V,Defense mechanisms,0
373993,MED-690_MHASMcontig_682868,82,733,MED-690,MHASMcontig_682868,tara,CALIN,MED,H!!!R!!!C!!!S,Coenzyme transport and metabolism,0
373993,MED-690_MHASMcontig_682868,82,733,MED-690,MHASMcontig_682868,tara,CALIN,MED,H!!!R!!!C!!!S,General function prediction only,0
373993,MED-690_MHASMcontig_682868,82,733,MED-690,MHASMcontig_682868,tara,CALIN,MED,H!!!R!!!C!!!S,Energy production and conversion,0
373993,MED-690_MHASMcontig_682868,82,733,MED-690,MHASMcontig_682868,tara,CALIN,MED,H!!!R!!!C!!!S,Function unknown,0
373994,MED-690_MHASMcontig_682868,821,1619,MED-690,MHASMcontig_682868,tara,CALIN,MED,,,
373995,MED-690_MHASMcontig_682868,1889,3173,MED-690,MHASMcontig_682868,tara,CALIN,MED,,,
373996,MED-690_MHASMcontig_682868,3607,3943,MED-690,MHASMcontig_682868,tara,CALIN,MED,V,Defense mechanisms,0
373997,MED-690_MHASMcontig_682868,3936,4179,MED-690,MHASMcontig_682868,tara,CALIN,MED,V,Defense mechanisms,0
373998,MED-690_MHASMcontig_682868,5067,5511,MED-690,MHASMcontig_682868,tara,CALIN,MED,F,Nucleotide transport and metabolism,0
373999,MED-690_MHASMcontig_682868,5766,6099,MED-690,MHASMcontig_682868,tara,CALIN,MED,X,"Mobilome: prophages, transposons",0
374000,MED-690_MHASMcontig_682868,6104,6404,MED-690,MHASMcontig_682868,tara,CALIN,MED,V,Defense mechanisms,0
374001,MED-690_MHASMcontig_682868,6553,6886,MED-690,MHASMcontig_682868,tara,CALIN,MED,R,General function prediction only,0
374002,MED-690_MHASMcontig_682868,6882,7068,MED-690,MHASMcontig_682868,tara,CALIN,MED,,,
374003,MED-690_MHASMcontig_682868,7501,8176,MED-690,MHASMcontig_682868,tara,CALIN,MED,M,Cell wall/membrane/envelope biogenesis,0
374004,MED-690_MHASMcontig_682868,8302,8761,MED-690,MHASMcontig_682868,tara,CALIN,MED,S,Function unknown,0
374005,MED-690_MHASMcontig_682868,8760,9213,MED-690,MHASMcontig_682868,tara,CALIN,MED,S,Function unknown,0
374006,MED-690_MHASMcontig_682868,9792,10191,MED-690,MHASMcontig_682868,tara,CALIN,MED,,,
374007,MED-690_MHASMcontig_682868,10568,11138,MED-690,MHASMcontig_682868,tara,CALIN,MED,,,
396831,MED-601_MHASMcontig_721250,2,419,MED-601,MHASMcontig_721250,tara,CALIN,MED,,,
396832,MED-601_MHASMcontig_721250,658,1495,MED-601,MHASMcontig_721250,tara,CALIN,MED,U,"Intracellular trafficking, secretion, and vesicular transport",0
396833,MED-601_MHASMcontig_721250,1756,1870,MED-601,MHASMcontig_721250,tara,CALIN,MED,,,
401294,MED-601_126021,516,1974,MED-601,126021,tara,In0,MED,L,"Replication, recombination and repair",0
409688,MED-608_MHASMcontig_669786,169,334,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409689,MED-608_MHASMcontig_669786,451,895,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409690,MED-608_MHASMcontig_669786,1037,1481,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409691,MED-608_MHASMcontig_669786,1557,1791,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409692,MED-608_MHASMcontig_669786,2008,2851,MED-608,MHASMcontig_669786,tara,CALIN,MED,R,General function prediction only,0
409693,MED-608_MHASMcontig_669786,2989,3619,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409694,MED-608_MHASMcontig_669786,3754,4276,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409695,MED-608_MHASMcontig_669786,4412,4802,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409696,MED-608_MHASMcontig_669786,4871,5420,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409697,MED-608_MHASMcontig_669786,5705,6917,MED-608,MHASMcontig_669786,tara,CALIN,MED,T!!!R,Signal transduction mechanisms,0
409697,MED-608_MHASMcontig_669786,5705,6917,MED-608,MHASMcontig_669786,tara,CALIN,MED,T!!!R,General function prediction only,0
409698,MED-608_MHASMcontig_669786,7186,7516,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409699,MED-608_MHASMcontig_669786,8066,8756,MED-608,MHASMcontig_669786,tara,CALIN,MED,I,Lipid transport and metabolism,0
409700,MED-608_MHASMcontig_669786,8860,9565,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409701,MED-608_MHASMcontig_669786,9594,10023,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409702,MED-608_MHASMcontig_669786,10124,10382,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409703,MED-608_MHASMcontig_669786,10794,11118,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409704,MED-608_MHASMcontig_669786,11553,11751,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
409705,MED-608_MHASMcontig_669786,11986,12322,MED-608,MHASMcontig_669786,tara,CALIN,MED,,,
483,EAC-39_MHASMcontig_874537,9808,10072,EAC-39,MHASMcontig_874537,tara,CALIN,EAC,,,
484,EAC-39_MHASMcontig_874537,10075,11284,EAC-39,MHASMcontig_874537,tara,CALIN,EAC,X,"Mobilome: prophages, transposons",0
485,EAC-39_MHASMcontig_874537,11285,12014,EAC-39,MHASMcontig_874537,tara,CALIN,EAC,L,"Replication, recombination and repair",0
1034,EAC-39_MHASMcontig_875979,195469,196168,EAC-39,MHASMcontig_875979,tara,CALIN,EAC,H,Coenzyme transport and metabolism,0
1035,EAC-39_MHASMcontig_875979,196473,196914,EAC-39,MHASMcontig_875979,tara,CALIN,EAC,S,Function unknown,0
1036,EAC-39_MHASMcontig_875979,197240,197471,EAC-39,MHASMcontig_875979,tara,CALIN,EAC,,,
1037,EAC-39_MHASMcontig_875979,197445,197775,EAC-39,MHASMcontig_875979,tara,CALIN,EAC,V,Defense mechanisms,0
1038,EAC-39_MHASMcontig_875979,197865,198618,EAC-39,MHASMcontig_875979,tara,CALIN,EAC,,,
1039,EAC-39_MHASMcontig_875979,198690,199119,EAC-39,MHASMcontig_875979,tara,CALIN,EAC,,,
1519,EAC-39_MHASMcontig_878262,101024,101324,EAC-39,MHASMcontig_878262,tara,CALIN,EAC,,,
1520,EAC-39_MHASMcontig_878262,101355,102909,EAC-39,MHASMcontig_878262,tara,CALIN,EAC,,,
1521,EAC-39_MHASMcontig_878262,102997,103786,EAC-39,MHASMcontig_878262,tara,CALIN,EAC,,,
1522,EAC-39_MHASMcontig_878262,103892,104840,EAC-39,MHASMcontig_878262,tara,CALIN,EAC,,,
1733,EAC-39_MHASMcontig_879010,5902,6256,EAC-39,MHASMcontig_879010,tara,CALIN,EAC,J,"Translation, ribosomal structure and biogenesis",0
1734,EAC-39_MHASMcontig_879010,6268,6802,EAC-39,MHASMcontig_879010,tara,CALIN,EAC,J,"Translation, ribosomal structure and biogenesis",0
1735,EAC-39_MHASMcontig_879010,6825,7221,EAC-39,MHASMcontig_879010,tara,CALIN,EAC,J,"Translation, ribosomal structure and biogenesis",0
1736,EAC-39_MHASMcontig_879010,7251,7557,EAC-39,MHASMcontig_879010,tara,CALIN,EAC,J,"Translation, ribosomal structure and biogenesis",0
4691,EAC-39_MHASMcontig_893148,4661,5186,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4692,EAC-39_MHASMcontig_893148,5246,5753,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4693,EAC-39_MHASMcontig_893148,5731,6391,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,M,Cell wall/membrane/envelope biogenesis,0
4694,EAC-39_MHASMcontig_893148,6464,7136,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4695,EAC-39_MHASMcontig_893148,7262,7514,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4696,EAC-39_MHASMcontig_893148,7516,7687,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4697,EAC-39_MHASMcontig_893148,7864,8035,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4698,EAC-39_MHASMcontig_893148,8031,9432,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,K,Transcription,0
4699,EAC-39_MHASMcontig_893148,9439,9688,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4700,EAC-39_MHASMcontig_893148,9954,10341,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4701,EAC-39_MHASMcontig_893148,10473,11616,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4702,EAC-39_MHASMcontig_893148,11764,12079,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4703,EAC-39_MHASMcontig_893148,12178,13876,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4704,EAC-39_MHASMcontig_893148,14005,14140,EAC-39,MHASMcontig_893148,tara,CALIN,EAC,,,
4745,EAC-39_MHASMcontig_893677,1997,4346,EAC-39,MHASMcontig_893677,tara,CALIN,EAC,K,Transcription,0
4746,EAC-39_MHASMcontig_893677,4368,4995,EAC-39,MHASMcontig_893677,tara,CALIN,EAC,,,
4747,EAC-39_MHASMcontig_893677,5328,6915,EAC-39,MHASMcontig_893677,tara,CALIN,EAC,L,"Replication, recombination and repair",0
9242,EAC-94_MHASMcontig_1028015,211738,212692,EAC-94,MHASMcontig_1028015,tara,CALIN,EAC,,,
9243,EAC-94_MHASMcontig_1028015,212681,215261,EAC-94,MHASMcontig_1028015,tara,CALIN,EAC,L,"Replication, recombination and repair",0
9244,EAC-94_MHASMcontig_1028015,215421,215568,EAC-94,MHASMcontig_1028015,tara,CALIN,EAC,,,
11851,EAC-94_MHASMcontig_1046208,443,1364,EAC-94,MHASMcontig_1046208,tara,In0,EAC,L,"Replication, recombination and repair",0
