contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599079,pnps_ERR598948,pnps_ERR599128,pnps_ERR599083,pnps_ERR599055,pnps_ERR598999,pnps_ERR599042,pnps_ERR599132,pnps_ERR599014,pnps_ERR599093,pnps_ERR598992,pnps_ERR598957,pnps_ERR598962,pnps_ERR599085,pnps_ERR599072,pnps_ERR599096,pnps_ERR598943,pnps_ERR599039,pnps_ERR599033,pnps_ERR599168,pnps_ERR598954,pnps_ERR599020,pnps_ERR599120,pnps_ERR598978,pnps_ERR599071
c_MHASMcontig_455303,SP,3917860,integron,E,Amino acid transport and metabolism,,,,,,,,,,0.11591108663855285,,,,,,,,,,,,,,,
c_MHASMcontig_465763,SP,3931959,non-integron,I!!!I,Lipid transport and metabolism!!!Lipid transport and metabolism,,0.02885024286583421,,,,,,0.025857175327559132,,,,,,,,,,,,,,,,,
c_MHASMcontig_501249,SP,3981141,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_522365,SP,4009294,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.22288570988767475,,,,
c_MHASMcontig_522365,SP,4009295,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.2297676598956498,,,,
c_MHASMcontig_522365,SP,4009296,integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,0.35384553679585146,,,,
c_MHASMcontig_697000,SP,4148644,non-integron,V,Defense mechanisms,,,,,,,,,,,0.13615915658821595,,,,,,,,,,,,,,
c_MHASMcontig_719110,SP,4159667,integron,,,,,,,,,,,,,0.867561388933606,,,,,,,,,,,,,,
c_MHASMcontig_784999,SP,4315585,non-integron,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
c_MHASMcontig_803840,SP,4342988,non-integron,,,0.018723332414153592,0.011740510234288615,,,,,0.028881647035381708,,0.01759282045492696,,,0.014167289314803762,0.07376632031838186,,,,,0.023072452779934426,,0.026888002578043784,0.0234249728189733,0.014833878260902553,,,
c_MHASMcontig_803840,SP,4342989,integron,,,,,,,,,,,0.129440604552726,,,,,,,,,,,,,,,,
c_MHASMcontig_803840,SP,4342990,integron,,,,,,,,,,,0.1449277338903592,,,,,,,,,,,,,,,,
c_MHASMcontig_803840,SP,4342993,integron,,,,,,,,,,,0.23476334703530366,,,,,,,,,,,,,,,,
c_MHASMcontig_803840,SP,4342994,non-integron,,,,,,,,,,,0.09135119862475206,,,,,,,,,,,,,,,,
c_MHASMcontig_803840,SP,4342995,non-integron,,,,,,,,,,,0.18511254647050346,,,,,,,,,,,,,,,,
c_MHASMcontig_803840,SP,4342996,non-integron,,,0.10131983949628444,0.10231298380798272,,,,,0.11760496864388713,,0.09704806965028336,,,0.11813391653195986,0.10449217239562514,,,,,0.08466490013639172,,0.1111130685735654,0.04871103608336756,0.15182320198774882,,,
c_MHASMcontig_803840,SP,4342997,non-integron,,,0.07500537049342228,0.06877260174814624,,,,,0.06992616754303943,,0.08878871710666908,,,0.08223574251949134,0.08054597576813226,,,,,0.07774365689085792,,0.06731445037121056,0.051650251113952175,0.0718524260675446,,,
c_MHASMcontig_803840,SP,4342998,non-integron,,,0.0381316734780193,0.04002412617681842,,,,,0.03833740637093868,,0.035626099793979286,,0.00565764162821935,0.03857575017028831,0.04086860638354187,,,,,0.03587600021731999,,0.040073469902970574,0.040446790278124437,0.020213066701103063,,,
c_MHASMcontig_828324,SP,4366105,non-integron,,,,,,,,,,,0.042996448458207735,,,,,,,,,0.490411294342851,,,,,,,
c_MHASMcontig_828324,SP,4366106,non-integron,,,,,,,,,,,0.052831735873567785,,,,,,,,,,,,,,,0.17131376499014925,
c_MHASMcontig_828324,SP,4366107,integron,,,,,,,,,,,0.10795466878442958,,,,,,,,0.1341832898757048,0.10074095283048537,,,,,,0.14699583876391445,
c_MHASMcontig_828324,SP,4366108,non-integron,,,,,,,,,,,0.041262852265772434,,,,,,,,,0.0,,,,,,0.030690589172904667,
c_MHASMcontig_840866,SP,4377794,non-integron,,,,,,,,,,,0.9848613320609024,,,,,,,,,,,0.6100402724597105,,,,,
c_MHASMcontig_840866,SP,4377795,non-integron,,,,,,,,,,,0.27583747650392315,,,,,,,,,,,0.08199927275815833,,,,,
c_MHASMcontig_840866,SP,4377797,integron,,,,,,,,,,,0.04401446767107303,,,,0.11588187248040555,,,,,,,0.17417021002663124,,,,,
c_MHASMcontig_840866,SP,4377799,non-integron,,,,,,,,,,,0.03928217083900135,,,,0.046387755055835936,,,,,,,0.04671412706272513,,0.042789763483543616,,,
c_MHASMcontig_845142,SP,4381930,non-integron,,,,,,,,,,,,,,,,,,,,,,0.09572855199592033,,,,,
c_MHASMcontig_845142,SP,4381931,non-integron,,,,,,,,,,,0.00652655311719953,,,,,,,,,,,0.0,,,,,
c_MHASMcontig_845142,SP,4381932,non-integron,,,,,,,,,,,,,,,,,,,,,,0.09341954215310797,,,,,
c_MHASMcontig_845142,SP,4381933,integron,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
c_MHASMcontig_845142,SP,4381935,integron,,,,,,,,,,,,,,,,,,,,,,0.04555549520206851,,,,,
c_MHASMcontig_845142,SP,4381936,non-integron,,,,,,,,,,,0.02679503153222551,,,,,,,,,,,0.0432741847991806,,,,,
c_MHASMcontig_874843,SP,4410025,non-integron,,,,,,,,,,0.08412768924174738,,,,,,,,,,,,,,0.09446693709067032,,,0.13694578891738854
c_MHASMcontig_874843,SP,4410026,integron,,,,,,,,,,0.16616937223161013,,,,,,,,,,,,,,0.1910427776490025,,,0.1118004147199165
c_MHASMcontig_874843,SP,4410027,integron,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
c_MHASMcontig_874843,SP,4410028,integron,,,,,0.1244023457417593,0.11447743874798172,0.10818800593785767,0.12626711024229778,,0.1857509635276748,,,,,,0.12435834022813246,0.2002012223945881,0.1084493231404232,,,0.12695988499429864,,,0.19525134701178196,,,0.2817042489099317
c_MHASMcontig_874843,SP,4410030,integron,,,,,0.03567803797167632,,,,,0.09859214942755473,,,,,,,,,,,,,,0.16070895532592192,,,0.05698619432597137
c_MHASMcontig_874843,SP,4410031,non-integron,,,,,,,,,,0.13996183063731812,,,,,,,,,,,,,,,,,
c_MHASMcontig_874843,SP,4410032,non-integron,,,,,,,,,,0.14102046983922353,,,,,,,,,,,,,,0.1123573244289942,,,2.600230698788398
c_MHASMcontig_878026,SP,4412756,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.09376264044038313,,,
c_MHASMcontig_878026,SP,4412759,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.1007389208506703,,,
c_MHASMcontig_878026,SP,4412763,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.2368918243096593,,,
c_MHASMcontig_879046,SP,4413541,integron,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
c_MHASMcontig_879046,SP,4413542,integron,,,,,,,,,,,0.05349878638391768,,,,0.008673278188388697,,,,0.040314035395574,0.02584461082788008,,0.016758269342565538,,0.028839598902264976,,0.025571560901174087,
c_MHASMcontig_881232,SP,4415404,non-integron,,,,,,,,,,,0.13470139049633525,,,,0.18049446542973874,,,,,,,0.31619831632422263,,,,,
c_MHASMcontig_881232,SP,4415406,integron,,,,,,,,,,,0.0,,,,0.060641429319904475,,,,,,,0.06831967606667083,,,,,
c_MHASMcontig_881232,SP,4415407,non-integron,,,,,,,,,,,0.25857792292220577,,,,0.5561754752820933,,,,,,,0.679449418335171,,,,,
c_MHASMcontig_881232,SP,4415408,non-integron,,,,,,,,,,,0.16642052804325366,,,,,,,,,,,0.18757502487884245,,,,,
c_MHASMcontig_881232,SP,4415409,non-integron,,,,,,,,,,,0.0346277817730571,,,,0.0464270310373484,,,,,,,0.050495380882075266,,,,,
c_MHASMcontig_881232,SP,4415410,integron,,,,,,,,,,,1.4959550616695687,,,,,,,,,,,5.576230906297918,,,,,
c_MHASMcontig_884126,SP,4417619,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.011158455489056746,,,
c_MHASMcontig_1019703,SP,4517026,integron,,,,,,,,,,,,,,,,,,,,,,,,0.2813511256361608,,,0.10327287635356827
c_MHASMcontig_1085814,SP,4584083,integron,,,,0.2780057095735833,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1095648,SP,4589866,non-integron,,,,,,,,,,,,,0.07544112790453769,,,,,,,,,,,,,,
c_MHASMcontig_1095648,SP,4589867,integron,,,,,,,,,,,,,,,,,,,0.06441091131595048,,,0.04385479051742399,,,,0.07526044142191028,
c_MHASMcontig_1095648,SP,4589868,integron,,,,,,,,,,,,,,,0.11731258913632585,,,,0.10002948171282952,,,0.08535885716627012,,,,0.10239317574505766,
c_MHASMcontig_1095648,SP,4589869,integron,,,,,,,,,,,,,0.0,,0.04274743079165391,,,,0.03242859818300958,,,0.029151605184930887,,,,0.029368306685520075,
c_MHASMcontig_1095648,SP,4589870,integron,,,,,,,,,,,,,,,,,,,0.6604827178281854,,,0.7961653044088085,,,,0.6121990938458088,
c_MHASMcontig_1095648,SP,4589871,integron,,,,,,,,,,,,,,,,,,,0.5300165448912867,,,0.27584358882236204,,,,0.2756771162453361,
c_MHASMcontig_1095648,SP,4589872,integron,,,,,,,,,,,,,,,,,,,,,,0.04527488321954737,,,,0.0663576328542565,
c_MHASMcontig_1095648,SP,4589874,integron,,,,,,,,,,,,,,,,,,,0.2376871128335433,,,0.08088229321306557,,,,0.11496118057397416,
c_MHASMcontig_1095648,SP,4589875,integron,,,,,,,,,,,,,,,0.343148102151874,,,,0.2082860791361965,,,0.2341954043860093,,,,0.22680908612150136,
c_MHASMcontig_1095648,SP,4589876,integron,,,,,,,,,,,,,,,0.2412560806965117,,,,0.21716603836966225,,,0.20085511074950504,,,,0.20237808597637744,
c_MHASMcontig_1095648,SP,4589877,integron,,,,,,,,,,,,,,,0.22695123926473915,,,,0.2766696189173868,0.16960649463192684,,0.3090141965227551,,,,0.2377268253508281,
c_MHASMcontig_1095648,SP,4589879,non-integron,,,,,,,,,,,,,,,0.19697117485593552,,,,0.12594911357876512,,,0.15879620155993238,,,,0.17886700875749842,
c_MHASMcontig_1095648,SP,4589880,non-integron,,,,,,,,,,,0.1001418923536129,,0.058444428217294585,,0.05724732683663127,,,,0.08368937470806391,0.05329671990894386,,0.07467607382186807,,,,0.08409075903088986,
c_MHASMcontig_1095648,SP,4589881,non-integron,,,,,,,,,,,0.04756581680328755,,,,0.0437299084111666,,,,0.04273865090832858,0.06845243028722912,,0.0436447645537887,,,,0.038662222217006416,
c_MHASMcontig_1095648,SP,4589882,non-integron,,,,,,,,,,,,,,,,,,,,,,0.22128359370867995,,,,0.010319128958819406,
c_MHASMcontig_1095648,SP,4589883,non-integron,,,,,,,,,,,,,,,0.010316709658928008,,,,0.0036643058145819775,,,0.016981885528109468,,,,0.007756019899737494,
c_MHASMcontig_1095946,SP,4590016,integron,,,,,,,,,,,,,,,,,,,,,,,,1.3973394599500788,,,
c_MHASMcontig_1095946,SP,4590017,non-integron,,,,,,,,,,,,,,,,,0.3907074110114405,,,,,,,,,,
c_MHASMcontig_1095946,SP,4590018,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.04809668890068227,,,
c_MHASMcontig_1104767,SP,4596715,integron,,,,0.3012048192771093,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1108462,SP,4600009,non-integron,,,,0.02092843564392863,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1108462,SP,4600010,integron,,,,0.05894720160645399,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1111097,SP,4602344,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,,1.098979732692394
c_MHASMcontig_1114850,SP,4606026,non-integron,,,,0.30838786472365665,,,,,,0.08211137992589478,,,,,,,,,,,,,,,,,
c_MHASMcontig_1117084,SP,4608076,non-integron,,,,0.0033113383549206827,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1144589,SP,4634028,non-integron,,,,,,,,,,0.03447262573969633,,,,,,,,,,,,,,,,,0.06602906139883634
c_MHASMcontig_1144589,SP,4634029,non-integron,,,,,,,,,,0.08003045378020641,,,,,,,,,,,,,,0.14846883540954353,,,0.10296735320985996
c_MHASMcontig_1144589,SP,4634030,non-integron,,,,,,,,,,0.17123972674857618,,,,,,,,,,,,,,0.22628543829748626,,,0.2022228215699937
c_MHASMcontig_1144589,SP,4634031,integron,,,,,0.04712194286751655,,,,,0.10912107693058856,,,,,,,,,,,,,,0.09593650952741477,,,0.06834551438683073
c_MHASMcontig_1144589,SP,4634032,integron,,,,,,,,,,0.42186272386468826,,,,,,,,,,,,,,4.153789184702841,,,0.2604355342894365
c_MHASMcontig_1166073,SP,4654453,non-integron,,,,,,0.20238166422212087,,0.17309767222300354,,0.2146408819695569,,,,,,0.2174368805905847,0.1949639546683938,0.2063469262209587,,,0.1974617946561468,,,,,,0.1823285201814576
c_MHASMcontig_1166073,SP,4654456,integron,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3892797243742696
c_MHASMcontig_1214010,SP,4669890,non-integron,,,,,,,,,,,,,15.344053044033565,,,,,,,24.5728929679003,,,,,,,
c_MHASMcontig_1283120,SP,4763516,non-integron,,,,,,,,,,0.08045917158942416,,,,,,,,,,,,,,,,,
c_MHASMcontig_1283120,SP,4763517,integron,,,,,,,,,,0.5351802257262321,,,,,,,,,,,,,,,,,
c_MHASMcontig_1345670,SP,4861446,non-integron,,,,,,,,,,,0.006083022393126109,,,0.025549220459591324,,,,,,,,,,,,,
c_MHASMcontig_1345670,SP,4861447,non-integron,,,,,,,,,,,,,,0.05701877041133064,,,,,,,,,,,,,
c_MHASMcontig_1345670,SP,4861448,non-integron,,,,,,,,,,,,,,0.03825170056011247,,,,,,0.0797940359539198,,,0.09349396663635737,,,,
c_MHASMcontig_1368375,SP,4886427,non-integron,,,,,,,,,,,,,,0.022093772660168574,,,,,,,,,,,,,
c_MHASMcontig_1368375,SP,4886428,integron,,,,,,,,,,,,,,0.07130084231228162,,,,,,,,,0.0035595365481515227,,,,
c_MHASMcontig_1368375,SP,4886429,integron,,,,,,,,,,,,,,0.050894224089533625,,,,,,,,,,,,,
c_MHASMcontig_1368375,SP,4886431,non-integron,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,
c_MHASMcontig_1368375,SP,4886432,non-integron,,,,,,,,,,,,,,0.006073893157014835,,,,,,,,,,,,,
c_MHASMcontig_1368375,SP,4886433,non-integron,,,0.021989852666088185,0.10862606537886133,,,,,,,0.0050968814634086024,0.12739580879585874,0.12774218920099562,0.08138137865785063,,,,,,0.08483809302903453,,,0.09671669790526688,,0.07746085881627986,,
c_MHASMcontig_1377330,SP,4896254,non-integron,,,0.001514005804550764,,,,,,,,,,,0.01541672615019026,,,,,,,,,,,,,0.010359066186207824
c_MHASMcontig_1377330,SP,4896255,integron,,,,,,,,,,,,,,0.12024980184497965,,,,,,,,,,,,,
c_MHASMcontig_1377330,SP,4896256,integron,,,,,,,,,,,,,,0.14819764325155574,,,,,,,,,,,,,0.050830395806695884
c_MHASMcontig_1377330,SP,4896257,integron,,,,,,,,,,,,,,0.09620206057113344,,,,,,,,,,,,,
c_MHASMcontig_1387443,SP,4907126,non-integron,,,,,,,,,,,,,,,,,0.08358844709721219,,,,,,,,,,0.05601872481298655
c_MHASMcontig_1387443,SP,4907127,integron,,,,,,,,,,,,,,,,,0.06525927747120984,,,,,,,,,,0.07860040966214199
c_MHASMcontig_1387443,SP,4907128,integron,,,,,,,,,,,,,,,,,0.3141263055505991,,,,,,,,,,0.3248370684564457
c_MHASMcontig_1387443,SP,4907129,non-integron,,,,,,,,,,,,,,,,,0.4121843496406704,,,,,,,,,,0.3353313342828864
c_MHASMcontig_1387443,SP,4907130,non-integron,,,,,,,,,,,,,,,,,0.10888517614450367,,,,,,,,,,0.1381218566181013
c_MHASMcontig_1387443,SP,4907131,non-integron,,,,,,,,,,,,,,,,,0.08924457811747558,,,,,,,,,,0.10879794035276813
c_MHASMcontig_1398247,SP,4919448,non-integron,,,,0.3602021918303234,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1398247,SP,4919450,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1401649,SP,4923594,non-integron,,,,,,,,,,,,,,,,,0.006977280590474001,,,,,,,,,,
c_MHASMcontig_1401649,SP,4923595,non-integron,,,,,,,,,,,,,,,,,0.015529576354730453,,,,,,,,,,
c_MHASMcontig_1401649,SP,4923601,non-integron,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
c_MHASMcontig_1429650,SP,4956501,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06036933705327525
c_MHASMcontig_1429650,SP,4956502,integron,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19001617308367494
c_MHASMcontig_1452747,SP,4982091,integron,,,,0.10401101870684287,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1518612,SP,5049805,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.018409180397234846,,,,
c_MHASMcontig_1520622,SP,5051743,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.02030757071499475,,,,
c_MHASMcontig_1524814,SP,5055812,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.030717594541900612,,,,
c_MHASMcontig_1524814,SP,5055813,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.14621325430945886,,,,
c_MHASMcontig_1524814,SP,5055814,integron,,,,,,,,,,,,,,,,,,,,,,,0.2973177879905754,,,,
c_MHASMcontig_1524814,SP,5055815,integron,,,,,,,,,,,,,,,,,,,,,,,0.032435647957550516,,,,
c_MHASMcontig_1530583,SP,5065103,non-integron,,,,,,,,,,,,,,0.25820423121772457,,,,,,,,,,,,,
c_MHASMcontig_1530583,SP,5065127,non-integron,,,,,,,,,,,,,,0.4456452073870012,,,,,,,,,,,,,
c_MHASMcontig_1539968,SP,5082259,non-integron,,,,0.04636347046777147,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1574527,SP,5147357,non-integron,,,,,,,,,,,,,,0.16748820769333714,,,,,,,,,0.1436387174610287,,,,
c_MHASMcontig_1574527,SP,5147358,non-integron,,,,,,,,,,,,,,0.050279520939290286,,,,,,,,,0.02893478682547916,,,,
c_MHASMcontig_1574527,SP,5147359,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
c_MHASMcontig_1574527,SP,5147361,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.0833181633105703,,,,
c_MHASMcontig_1614183,SP,5220617,non-integron,,,,0.026318442053254856,,,,,,,0.034819410417114116,,0.2555782496668191,0.021716951819198273,,,,,0.0812316490324153,0.044093175351639764,,0.09127764782271144,0.013466907965459863,0.06009458036743035,,0.041321022348158265,
c_MHASMcontig_1614183,SP,5220618,non-integron,,,,,,,,,,,0.017061584448162057,,,0.01882808373217396,,,,,0.026509228312464685,0.01628256663401309,,0.0214630415452966,0.041748250417220974,0.01848495278921713,,0.019153941881978283,
c_MHASMcontig_1614183,SP,5220619,non-integron,,,,0.2889424183634749,,,,,,,0.07055695185804674,,,0.06389220664761824,,,,,0.16679459863695906,0.035459707863414354,,0.062306325378865074,0.029390659794723207,0.03795331538850001,,0.06756375356479287,
c_MHASMcontig_1619657,SP,5231171,non-integron,,,,,,,,,,,0.0985348684021781,,,0.06667752276895292,,,,,,0.14618865297597913,,,,,,,
c_MHASMcontig_1619657,SP,5231172,integron,,,,,,,,,,,0.1321867401133535,,,0.15534642853328082,,,,,,0.13472944440435858,,,,,,,
c_MHASMcontig_1619657,SP,5231173,integron,,,,,,,,,,,0.0480762631277781,,,,,,,,,0.015322077108073054,,,,,,0.03491194168869158,
c_MHASMcontig_1619657,SP,5231174,non-integron,,,,,,,,,,,0.0975569114523259,,,,,,,,0.13438251378790295,0.09570045623546454,,0.0768911849880969,,0.15051700034366078,,0.07441734178612308,
c_MHASMcontig_1699461,SP,5365731,non-integron,,,,0.11697777777777787,,,,,,0.09609241043227157,,,,,,,,,,,,,,,,,
c_MHASMcontig_1699461,SP,5365735,non-integron,,,,0.0,,,,,,0.00793192315730211,0.0076294745479866454,,0.00517467486532079,,,,0.0,,,0.035365154401228865,,,,0.03367742965367805,,,0.01355510979514136
c_MHASMcontig_1699461,SP,5365736,non-integron,,,,0.16228589937063875,0.2554414688180577,,0.2222810535057704,,,0.16062414198870062,0.3483638720563024,,,,,,0.4859015135007135,,,0.2102995587592022,,0.17839742252711172,,0.2424340720380869,,,0.10237285726466408
c_MHASMcontig_1699461,SP,5365741,non-integron,,,,0.07651537808204155,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_1726188,SP,5393910,non-integron,,,,,,,,,,0.2816784341039729,,,,,,,,,,,,,,,,,0.22996148754982015
c_MHASMcontig_1726188,SP,5393911,non-integron,,,,,,,,,,0.28010984163591685,,,,,,,0.14971906632829846,,,,,,,,,,0.2137905720756397
c_MHASMcontig_1726188,SP,5393912,integron,,,,,,,,,,0.23107104903995884,,,,,,,0.2839792395316397,,,,,,,,,,0.20534963223843544
c_MHASMcontig_1726188,SP,5393913,integron,,,,,0.15177494076309184,0.04034762675666514,,,,0.16084701515023925,,,,,,,0.18037957307380725,,,,,,,0.15714516708274148,,,0.16338284855643145
c_MHASMcontig_1726188,SP,5393914,non-integron,,,,,0.1801808803114034,,,,,0.1869097018184161,,,,,,,0.12426443234226266,,,,,,,0.3932908988698937,,,0.19399227451836795
c_MHASMcontig_1726188,SP,5393915,non-integron,,,,,,,,,,1.1154408309357302,,,,,,,,,,,,,,,,,0.6869265553729061
c_MHASMcontig_1759778,SP,5430378,non-integron,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
c_MHASMcontig_1761547,SP,5432077,integron,,,,,0.0228440603308259,,,,,0.01755340190136394,,,,,,,,,,,,0.0,,0.014290390057413331,,,
c_MHASMcontig_1778847,SP,5451240,non-integron,,,,0.15124461026495678,,,,,,0.13400012131066508,,,,,,,,,,,,,,,,,
c_MHASMcontig_1794564,SP,5470064,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.16449234855571634,,,,
c_MHASMcontig_1794564,SP,5470067,integron,,,,,,,,,,,,,,,,,,,,,,,0.06363219701955035,,,,
c_MHASMcontig_1794564,SP,5470068,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.1653420864576608,,,,
c_MHASMcontig_1794564,SP,5470070,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.19642183959609807,,,,
c_MHASMcontig_1811088,SP,5491297,non-integron,,,,,,,,,,,,,0.07514025257732238,,,,,,,,,,,,,,
c_MHASMcontig_1811088,SP,5491298,non-integron,,,,,,,,,,,,,0.13695511514206207,,,,,,,,,,,,,0.3799580486599078,
c_MHASMcontig_1811088,SP,5491299,non-integron,,,,,,,,,,,,,0.17791012519525018,,,,,,,,,,,,,0.6987827776497193,
c_MHASMcontig_1828139,SP,5511421,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,0.0902520680388546,
c_MHASMcontig_1828139,SP,5511422,integron,,,,,,,,,,,0.02348974529406514,,,,,,,,,0.11604156637561065,,,,,,6.8922886452070085,
c_MHASMcontig_1828139,SP,5511423,integron,,,,,,,,,,,0.09146358243979914,,,,,,,,,0.0911180000574545,,,,,,0.2402728818299535,
c_MHASMcontig_1847934,SP,5534301,non-integron,,,,,,,,,,,0.00708627588322419,,0.08227880619445406,,,,,,,0.06235447395593512,,,,,,0.06065931428929886,
c_MHASMcontig_1847934,SP,5534302,integron,,,,,,,,,,,,,0.2954714300836109,,,,,,,,,,,,,,
c_MHASMcontig_1847934,SP,5534303,integron,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
c_MHASMcontig_1847934,SP,5534304,integron,,,,,,,,,,,,,0.03747754012954545,,,,,,,,,,,,,,
c_MHASMcontig_1847934,SP,5534305,non-integron,,,,,,,,,,,,,0.213732295702525,,,,,,,,,,,,,,
c_MHASMcontig_1847934,SP,5534306,non-integron,,,,,,,,,,,,,0.2175940841833573,,,,,,,,,,,,,,
c_MHASMcontig_1931415,SP,5618824,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.005396315829702615,,,
c_MHASMcontig_2012500,SP,5661824,non-integron,,,,0.2163764803062388,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2033981,SP,5708428,integron,,,,0.1473139639244234,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2038468,SP,5718779,non-integron,,,,0.04483883800546222,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2058795,SP,5758780,non-integron,,,,,,,,,,,,,0.0038949727525101757,,,,,,,,,,,,,,
c_MHASMcontig_2073190,SP,5780764,non-integron,,,,0.03661737099021888,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2073668,SP,5781621,integron,,,,0.03283978103270691,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2073668,SP,5781623,integron,,,,0.11973733042659893,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2078716,SP,5790154,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,0.03387084991419026,
c_MHASMcontig_2083734,SP,5797712,non-integron,,,,0.041448115298893785,,,,,,,0.0026380197146562306,,,,,,,,,,,,,,,,
c_MHASMcontig_2086856,SP,5802703,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2093025,SP,5812412,non-integron,,,,0.0054042110704887215,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2093025,SP,5812414,non-integron,,,,0.07545268584615987,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2105232,SP,5830458,non-integron,,,,0.0980692805256913,0.06478397536433493,,,,,0.4273295657269995,0.1368022950904859,,,,,,0.3270741196858354,,,1.0143048850951677,,,,0.5421517994199474,,,
c_MHASMcontig_2120252,SP,5854398,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2120753,SP,5855163,integron,,,,0.2663483841607249,,,,,,,,,,,,,0.2635719461436065,,,,,,,,,,
c_MHASMcontig_2176281,SP,5936655,non-integron,,,0.05679352741945254,0.10267843050154543,,,,,,,,,,0.08777505494964645,,,,,,,,,,,,,
c_MHASMcontig_2211105,SP,5986790,non-integron,,,,,,,,,,,0.016161204755173002,,0.0038958402600695725,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093058,integron,,,,0.4891743020762054,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093059,integron,,,,0.12114337568057995,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093060,integron,,,,0.38898877744162585,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093062,non-integron,,,,0.07717431979074225,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093063,non-integron,,,,0.07636240857003086,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093064,non-integron,,,,0.030962106587323512,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093066,non-integron,,,,0.028138068014939416,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093067,non-integron,,,,0.0022854854193023705,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093070,non-integron,,,,0.19438574833706712,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093071,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093074,non-integron,,,,0.048393008691282206,,,,,,,,,,,,,,,,,,,,,,,
