bin,depth,Percent Complete,Percent Contamination,Strain Heterogeneity,GC_content,contigs count,Max. contig length (bp),N50 contig length (bp),Mean contig length (bp),bin_size(Mbp),Coding density,Data repository hosting the genome assembly reported in this study,GenBank Accession ID for newly reported draft genomes,Matches Delmont et al. (2017) genome,Matches Tully et al. (2017) genome,Domain,Phylum,Class,Order,Family,Genus,Species,Phylogeny source method,ocean,Total ORFs,Transposases,Integrases,Percent Transposases,Percent Integrases,Highest Relative Abundance,complete genome size (Mbp),tara_station,size_fraction,biofilm_count,percent_biofilm,defense_count,percent_defense,prot,prot_normalized,bact,bact_over_prot,lifestyle
ARS-45,MES,78.52,0.89,0.0,47.99,204,"60,308","15,490","14,191",2.9,92.67,NCBI Assembly,NYZX00000000,n.a.,n.a.,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,,,Hug et al. phylogenetic marker set,ARS,2689,5,2,0.001859427,0.0007437710000000001,tara039_girus_meso,3.6933265410000002,tara039,girus,2,0.0007437710000000001,38,0.014131647452584604,0.033417507,2.3436120269812077,0.3882986350000001,2.3436120269812077,mixed
ARS-46,MES,82.32,4.27,12.5,57.98,77,"192,931","57,626","36,324",2.8,91.87,NCBI Assembly,NYZW00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,,,Hug et al. phylogenetic marker set,ARS,2657,8,2,0.003010915,0.0007527289999999999,tara038_prot_meso,3.4013605439999997,tara038,prot,2,0.0007527289999999999,56,0.021076401957094468,2.1770878839999996,0.46281773261769515,4.995650525,0.46281773261769515,mixed
ARS-49,MES,72.66,0.0,0.0,49.67,55,"75,051","27,688","19,772",1.09,94.52,NCBI Assembly,NYZT00000000,n.a.,n.a.,Archaea,Woesearchaeota,,,,,,Hug et al. phylogenetic marker set,ARS,1298,2,4,0.001540832,0.003081664,tara037_girus_meso,1.500137627,tara037,girus,0,0.0,14,0.01078582434514638,0.019400095000000003,1.742649263780675,0.167617725,1.742649263780675,mixed
ARS-5,MES,88.73,2.37,7.14,63.47,325,"112,202","21,974","17,255",5.61,88.96,NCBI Assembly,NYZS00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pelagibaca,,Hug et al. phylogenetic marker set,ARS,5078,24,1,0.00472627,0.000196928,tara038_prot_meso,6.322551561,tara038,prot,5,0.00098464,126,0.024812918471839307,3.041757826,0.09598890981115352,1.447610723,0.09598890981115352,particle
ARS-51,MES,98.81,7.14,0.0,40.02,203,"410,668","115,470","37,666",7.65,93.4,NCBI Assembly,NYZQ00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_F,,Hug et al. phylogenetic marker set,ARS,6986,7,2,0.001002004,0.00028628700000000003,tara037_girus_meso,7.7421313629999995,tara037,girus,18,0.002576582,177,0.025336387059833952,1.0585752729999998,0.10941203437278077,0.5742393330000001,0.10941203437278077,mixed
ARS-52,MES,71.78,0.42,0.0,36.69,35,"224,421","70,345","31,889",1.12,88.93,NCBI Assembly,NYZP00000000,n.a.,n.a.,Bacteria,CandidatePhylaRadiation,,,,,,Hug et al. phylogenetic marker set,ARS,1091,2,23,0.0018331810000000001,0.021081577,tara037_girus_meso,1.56032321,tara037,girus,0,0.0,15,0.013748854262144821,0.036390758,0.9653701267145454,0.17417710000000003,0.9653701267145454,mixed
ARS-59,SRF,94.86,4.35,90.0,64.07,77,"122,024","51,399","33,214",2.56,90.16,NCBI Assembly,NYZJ00000000,TARA_ION_MAG_00026,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,,Geminicoccus,,Hug et al. phylogenetic marker set,ARS,2297,0,14,0.0,0.006094906,tara036_bact_surface,2.698713894,tara036,bact,4,0.0017414020000000002,35,0.015237265999129298,1.902235882,0.15733274051955748,1.4838485449999999,0.15733274051955748,mixed
ARS-60,SRF,82.8,1.6,0.0,46.3,73,"88,845","43,180","30,160",2.2,94.56,NCBI Assembly,NYZH00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_C,,,Hug et al. phylogenetic marker set,ARS,1781,0,2,0.0,0.001122965,tara038_girus_surface,2.657004831,tara038,girus,0,0.0,23,0.01291409320606401,0.10852551399999998,5.844646907041166,3.144823157,5.844646907041166,mixed
ARS-61,MES,83.27,2.35,0.0,66.58,457,"42,544","12,287","11,683",5.34,90.54,NCBI Assembly,NYZG00000000,n.a.,n.a.,Bacteria,Poribacteria,,,,,,Hug et al. phylogenetic marker set,ARS,4464,12,6,0.002688172,0.001344086,tara038_prot_meso,6.412873783999999,tara038,prot,4,0.000896057,113,0.025313620071684587,0.599221875,0.05921367854137566,0.17592023599999998,0.05921367854137566,particle
ARS-62,MES,82.04,2.29,0.0,63.81,223,"51,700","16,359","14,224",3.17,90.53,NCBI Assembly,NYZF00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,,Hug et al. phylogenetic marker set,ARS,2958,21,17,0.007099391,0.005747126,tara038_prot_meso,3.8639687960000004,tara038,prot,8,0.00270453,81,0.02738336713995943,1.5044441249999998,0.571585707988093,4.263473048000002,0.571585707988093,mixed
ARS-63,MES,89.08,3.41,0.0,65.06,167,"101,137","29,334","21,400",3.57,93.19,NCBI Assembly,NYZE00000000,n.a.,n.a.,Bacteria,Planctomycetes,OM190,,,,,Hug et al. phylogenetic marker set,ARS,2982,6,6,0.002012072,0.002012072,tara038_prot_meso,4.007633588,tara038,prot,1,0.000335345,52,0.017437961099932932,0.891408541,0.02416293389712939,0.10679048399999999,0.02416293389712939,particle
ARS-65,MES,80.68,0.57,0.0,66.53,446,"108,019","20,605","17,496",7.8,90.5,NCBI Assembly,NYZC00000000,n.a.,n.a.,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,novelGenus_B,,Hug et al. phylogenetic marker set,ARS,5753,6,9,0.001042934,0.001564401,tara038_prot_meso,9.6678235,tara038,prot,4,0.000695289,94,0.01633930123413871,0.558070939,0.009531964642305754,0.026374116999999996,0.009531964642305754,particle
ARS-66,MES,85.68,4.52,12.5,69.77,279,"72,406","21,544","17,496",4.88,92.1,NCBI Assembly,NYZB00000000,n.a.,n.a.,Bacteria,Proteobacteria,Deltaproteobacteria,,,,,Hug et al. phylogenetic marker set,ARS,4502,8,7,0.001776988,0.001554865,tara038_prot_meso,5.695611577999999,tara038,prot,4,0.000888494,111,0.024655708573967126,0.520475239,0.00677296226232131,0.017477722,0.00677296226232131,particle
ARS-67,MES,89.56,2.4,0.0,63.44,270,"81,642","17,800","15,846",4.28,91.7,NCBI Assembly,NYZA00000000,n.a.,n.a.,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,Hug et al. phylogenetic marker set,ARS,3630,8,11,0.002203857,0.003030303,tara038_prot_meso,4.77891916,tara038,prot,2,0.000550964,97,0.02672176308539945,0.45063835599999996,0.0023900689002848948,0.005340042,0.0023900689002848948,particle
ARS-68,MES,88.71,1.08,0.0,60.86,53,"282,561","109,679","53,251",2.82,93.05,NCBI Assembly,NYYZ00000000,n.a.,n.a.,Bacteria,Planctomycetes,OM190,,,,,Hug et al. phylogenetic marker set,ARS,2266,0,2,0.0,0.0008826130000000001,tara038_prot_meso,3.178897531,tara038,prot,1,0.000441306,33,0.014563106796116505,0.708777248,0.01768127104979477,0.062134005000000006,0.01768127104979477,particle
ARS-7,MES,97.75,2.72,75.0,45.88,63,"279,604","94,554","59,311",3.74,90.88,NCBI Assembly,NYYX00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,mediterranea,Hug et al. phylogenetic marker set,ARS,3487,9,2,0.002581015,0.000573559,tara038_prot_meso,3.826086957,tara038,prot,8,0.002294236,76,0.021795239460854602,2.6866199069999994,0.037096760738587864,0.49413807099999996,0.037096760738587864,particle
ARS-70,MES,91.09,0.5,0.0,58.27,110,"209,878","44,013","27,988",3.08,85.25,NCBI Assembly,NYYW00000000,n.a.,n.a.,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,,,,Hug et al. phylogenetic marker set,ARS,3002,1,3,0.000333111,0.000999334,tara037_girus_meso,3.38127127,tara037,girus,4,0.001332445,58,0.019320453031312457,1.372857874,0.6267883840531817,4.2663120359999995,0.6267883840531817,mixed
ARS-71,DCM,93.47,1.37,0.0,47.54,77,"151,320","49,784","30,855",2.38,91.56,NCBI Assembly,NYYV00000000,TARA_SOC_MAG_00001,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,,Micavibrio,,Hug et al. phylogenetic marker set,ARS,2288,3,4,0.001311189,0.001748252,tara039_bact_dcm,2.546271531,tara039,bact,8,0.0034965029999999998,48,0.02097902097902098,0.05335387200000001,3.6417721069903246,0.9633515619999999,3.6417721069903246,mixed
ARS-73,MES,72.43,0.93,0.0,42.3,66,"78,823","16,541","14,441",0.95,91.57,NCBI Assembly,NYYS00000000,n.a.,n.a.,Archaea,Woesearchaeota,,,,,,Hug et al. phylogenetic marker set,ARS,1021,2,6,0.001958864,0.005876592,tara039_bact_meso,1.311611211,tara039,bact,0,0.0,16,0.015670910871694418,0.031684697000000005,2.645942655256989,0.4156579429999999,2.645942655256989,mixed
ARS-74,MES,74.3,0.0,0.0,33.09,78,"46,088","19,109","16,142",1.26,89.36,NCBI Assembly,NYYQ00000000,n.a.,n.a.,Archaea,Woesearchaeota,,,,,,Hug et al. phylogenetic marker set,ARS,1290,5,7,0.0038759690000000004,0.005426357,tara039_bact_meso,1.695827725,tara039,bact,0,0.0,20,0.015503875968992248,0.070070379,5.034108913220944,1.7488927280000002,5.034108913220944,mixed
ARS-75,DCM,97.41,7.37,13.64,53.3,140,"164,079","48,290","30,478",4.27,93.67,NCBI Assembly,NYYT00000000,n.a.,n.a.,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Pedosphaera,OPB35soil,,Hug et al. phylogenetic marker set,ARS,3357,0,1,0.0,0.000297885,tara039_bact_dcm,4.383533518,tara039,bact,2,0.00059577,64,0.019064641048555257,0.409101057,2.650710434923996,5.376491796,2.650710434923996,mixed
ARS-76,SRF,89.19,1.35,100.0,45.22,46,"172,847","73,288","46,978",2.16,95.08,NCBI Assembly,NYYP00000000,n.a.,n.a.,Bacteria,Verrucomicrobia,Opitutae,novelOrder_B,,,,Hug et al. phylogenetic marker set,ARS,1919,0,2,0.0,0.0010422089999999999,tara036_bact_surface,2.421796165,tara036,bact,0,0.0,27,0.014069828035435123,0.015206415999999999,24.773573841893484,1.867762398,24.773573841893484,free_living
ARS-77,SRF,70.87,1.31,0.0,62.9,97,"63,977","15,612","14,397",1.4,92.99,NCBI Assembly,NYYO00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,,,Hug et al. phylogenetic marker set,ARS,1329,0,2,0.0,0.001504891,tara038_prot_surface,1.9754480030000001,tara038,prot,1,0.000752445,14,0.010534236267870579,3.491864871,1.7984662626833985,31.136215351,1.7984662626833985,mixed
ARS-81,MES,86.82,4.95,33.33,61.23,197,"113,252","23,120","17,790",3.5,93.28,NCBI Assembly,NYYJ00000000,n.a.,n.a.,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,,,Hug et al. phylogenetic marker set,ARS,2827,5,6,0.001768659,0.002122391,tara038_prot_meso,4.031329187,tara038,prot,2,0.000707464,52,0.01839405730456314,2.064735222,0.47670003009897444,4.879953052,0.47670003009897444,mixed
ARS-84,SRF,73.14,0.22,100.0,58.25,81,"84,347","32,241","22,081",1.79,92.54,NCBI Assembly,NYYG00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,,,Hug et al. phylogenetic marker set,ARS,1699,0,2,0.0,0.001177163,tara038_prot_surface,2.447361225,tara038,prot,2,0.001177163,30,0.017657445556209534,2.152085701,0.8891556094873216,9.487317455000001,0.8891556094873216,mixed
ARS-86,DCM,92.47,0.0,0.0,29.88,76,"125,697","41,932","27,630",2.1,95.95,NCBI Assembly,NYYE00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,,,Hug et al. phylogenetic marker set,ARS,1843,0,3,0.0,0.001627781,tara036_bact_dcm,2.271006813,tara036,bact,1,0.000542594,30,0.016277807921866522,0.152166112,7.9643268815285815,6.008597583,7.9643268815285815,mixed
ARS-90,MES,88.17,4.3,0.0,65.58,150,"107,427","31,493","22,506",3.38,91.83,NCBI Assembly,NYXZ00000000,n.a.,n.a.,Bacteria,Planctomycetes,OM190,,,,,Hug et al. phylogenetic marker set,ARS,2664,2,5,0.000750751,0.001876877,tara038_prot_meso,3.8335034589999997,tara038,prot,1,0.000375375,41,0.01539039039039039,0.926578527,0.0682176809846899,0.31339010599999995,0.0682176809846899,particle
ARS-93,MES,98.94,1.91,0.0,40.01,27,"609,350","298,914","128,922",3.48,93.75,NCBI Assembly,NYXW00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,,,Hug et al. phylogenetic marker set,ARS,3335,0,8,0.0,0.002398801,tara039_girus_meso,3.5172832019999998,tara039,girus,5,0.00149925,59,0.017691154422788607,0.10237305899999999,0.26619582759668653,0.13511172,0.26619582759668653,mixed
ARS-95,MES,80.22,4.4,40.0,39.11,37,"164,295","56,969","44,688",1.65,95.47,NCBI Assembly,NYXP00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,ARS,1496,2,3,0.0013368979999999998,0.0020053479999999997,tara039_girus_meso,2.05684368,tara039,girus,2,0.0013368979999999998,27,0.01804812834224599,3.675125447,1.6848336569091287,30.699782284999998,1.6848336569091287,mixed
CPC-1,MES,86.8,2.75,84.62,46.16,245,"314,690","51,250","29,744",7.29,77.27,NCBI Assembly,NYXK00000000,n.a.,n.a.,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,,,,Hug et al. phylogenetic marker set,CPC,8260,1,12,0.000121065,0.001452785,tara102_prot_meso,8.398617512000001,tara102,prot,2,0.00024213099999999998,68,0.008232445520581114,7.725469266,0.3084713703672089,11.815329296,0.3084713703672089,mixed
CPC-11,SRF,94.98,2.42,66.67,64.82,104,"135,167","47,167","34,789",3.62,90.74,NCBI Assembly,NYXH00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Hug et al. phylogenetic marker set,CPC,3315,18,17,0.005429864,0.005128205,tara109_virus_surface,3.8113287010000003,tara109,virus,7,0.002111614,122,0.03680241327300151,3.22142001,0.4874338182244938,7.785188051000001,0.4874338182244938,mixed
CPC-12,SRF,98.44,3.01,18.18,59.89,57,"436,016","232,226","78,280",4.46,91.78,NCBI Assembly,NYXG00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Haliea,salexigens,Hug et al. phylogenetic marker set,CPC,4083,23,27,0.005633113,0.006612785,tara109_virus_surface,4.5306785860000005,tara109,virus,10,0.00244918,121,0.029635072250795983,0.22242681100000003,0.2783756910217802,0.30699022099999995,0.2783756910217802,mixed
CPC-1232,SRF,83.64,6.69,15.15,34.63,131,"86,221","15,642","13,466",1.76,93.11,NCBI Assembly,NYXF00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,Porticoccus,,Hug et al. phylogenetic marker set,CPC,1710,0,6,0.0,0.0035087720000000003,tara093_bact_surface,2.104256337,tara093,bact,0,0.0,24,0.014035087719298246,0.21235576799999997,3.798154032398546,3.998920159,3.798154032398546,mixed
CPC-13,DCM,98.99,1.12,0.0,46.41,112,"440,011","136,522","44,919",5.03,90.94,NCBI Assembly,NYXE00000000,TARA_PSE_MAG_00027,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,,Hug et al. phylogenetic marker set,CPC,4721,19,2,0.004024570999999999,0.000423639,tara093_bact_dcm,5.081321346,tara093,bact,13,0.0027536540000000003,162,0.034314763821224316,0.24668064200000003,3.3346218872409845,4.078380715000001,3.3346218872409845,mixed
CPC-1326,DCM,77.95,3.71,100.0,44.1,142,"61,687","12,609","11,697",1.66,95.58,NCBI Assembly,NYXD00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,,,Alternative phylogenetic marker set,CPC,1495,0,9,0.0,0.006020067,tara093_bact_dcm,2.129570237,tara093,bact,1,0.0006688960000000001,28,0.018729096989966554,0.18029229500000002,2.0461843872123398,1.829060335,2.0461843872123398,mixed
CPC-1399,DCM,75.91,4.7,11.76,44.32,77,"145,927","38,203","24,611",1.9,91.91,NCBI Assembly,NYWV00000000,TARA_ASE_MAG_00007,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,novel_genusE4,,Hug et al. phylogenetic marker set,CPC,1826,0,3,0.0,0.001642935,tara093_prot_dcm,2.502964036,tara093,prot,0,0.0,34,0.018619934282584884,0.27895730399999996,3.3860267434368234,4.683108493000001,3.3860267434368234,mixed
CPC-14,SRF,98.9,0.09,50.0,47.52,46,"291,690","139,887","60,112",2.77,93.87,NCBI Assembly,NYWU00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,,,Hug et al. phylogenetic marker set,CPC,2555,7,32,0.0027397259999999996,0.012524462,tara109_virus_surface,2.800808898,tara109,virus,5,0.001956947,72,0.02818003913894325,0.54259505,0.6780588432838361,1.8241028000000001,0.6780588432838361,mixed
CPC-16,SRF,71.9,0.0,0.0,27.4,161,"91,280","21,260","16,644",2.68,93.3,NCBI Assembly,NYWO00000000,n.a.,n.a.,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,,CheckM,CPC,2582,4,1,0.001549187,0.000387297,tara093_bact_surface,3.727399166,tara093,bact,7,0.002711077,68,0.026336173508907823,0.0055412859999999994,69.57386645128125,1.9114493879999999,69.57386645128125,free_living
CPC-17,DCM,97.44,0.54,25.0,44.33,53,"339,326","121,050","93,352",4.95,87.99,NCBI Assembly,NYWN00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,,,Hug et al. phylogenetic marker set,CPC,4248,7,10,0.001647834,0.002354049,tara093_prot_dcm,5.080049261,tara093,prot,9,0.002118644,114,0.026836158192090395,0.881398013,0.04505926645474141,0.196907511,0.04505926645474141,particle
CPC-19,DCM,99.04,0.61,0.0,65.66,103,"351,230","110,406","63,677",6.56,90.2,NCBI Assembly,NYWL00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Hug et al. phylogenetic marker set,CPC,6115,23,9,0.003761243,0.001471791,tara093_prot_dcm,6.62358643,tara093,prot,9,0.001471791,138,0.02256745707277187,1.832719371,0.06668515233341374,0.605942223,0.06668515233341374,particle
CPC-2,MES,98.7,0.73,0.0,52.19,131,"281,281","126,384","38,036",4.98,88.37,NCBI Assembly,NYWK00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,,,Hug et al. phylogenetic marker set,CPC,4358,9,11,0.002065168,0.0025240939999999997,tara102_prot_meso,5.045592705,tara102,prot,10,0.002294631,103,0.023634694814134924,2.6619195180000004,0.1580320729680062,2.085673176000001,0.1580320729680062,mixed
CPC-20,SRF,82.65,4.98,0.0,54.22,183,"81,013","16,189","13,698",2.51,91.21,NCBI Assembly,NYWJ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,CPC,2354,0,2,0.0,0.000849618,tara093_prot_surface,3.0369026010000004,tara093,prot,1,0.000424809,50,0.021240441801189464,4.026812969,0.40223629848838904,8.030615196000001,0.40223629848838904,mixed
CPC-21,SRF,100.0,1.0,0.0,67.95,87,"406,562","141,498","74,715",6.5,90.04,NCBI Assembly,NYWI00000000,TARA_PSE_MAG_00016,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Tistrella,,Hug et al. phylogenetic marker set,CPC,5799,10,14,0.001724435,0.002414209,tara093_prot_surface,6.5,tara093,prot,10,0.001724435,179,0.0308673909294706,1.091787518,0.13694508504813607,0.741294321,0.13694508504813607,mixed
CPC-23,DCM,88.68,1.73,0.0,41.4,294,"98,488","20,512","15,427",4.54,94.13,NCBI Assembly,NYWG00000000,n.a.,n.a.,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,,,Hug et al. phylogenetic marker set,CPC,3924,0,2,0.0,0.000509684,tara102_prot_dcm,5.119530898,tara102,prot,0,0.0,44,0.011213047910295617,0.9239470459999999,0.8467846407478127,3.879056912,0.8467846407478127,mixed
CPC-24,MES,79.49,1.12,0.0,47.85,291,"86,051","16,145","13,908",4.05,85.58,NCBI Assembly,NYWF00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,,Hug et al. phylogenetic marker set,CPC,3347,18,10,0.00537795,0.00298775,tara102_prot_meso,5.094980501,tara102,prot,7,0.002091425,74,0.022109351658201375,1.241463135,0.15623389699296117,0.9616459159999998,0.15623389699296117,mixed
CPC-25,MES,96.22,1.14,0.0,62.43,99,"174,516","57,058","34,726",3.44,90.61,NCBI Assembly,NYWE00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Maricaulis,,Hug et al. phylogenetic marker set,CPC,3251,3,4,0.000922793,0.001230391,tara102_prot_meso,3.575140303,tara102,prot,5,0.001537988,102,0.031374961550292214,0.7712130899999999,0.17004071586749406,0.6501797140000001,0.17004071586749406,mixed
CPC-27,DCM,87.1,4.32,25.0,50.7,128,"107,615","40,584","27,316",3.5,87.39,NCBI Assembly,NYWC00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,CPC,3338,2,11,0.000599161,0.003295386,tara093_prot_dcm,4.01836969,tara093,prot,3,0.000898742,77,0.023067705212702218,2.209077947,0.415304803728061,4.548666462999999,0.415304803728061,mixed
CPC-28,SRF,95.97,2.14,88.89,61.32,78,"215,419","94,912","52,909",4.13,90.54,NCBI Assembly,NYWB00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,,,CheckM,CPC,3796,12,5,0.003161222,0.001317176,tara109_virus_surface,4.303428155,tara109,virus,14,0.003688093,99,0.026080084299262382,1.5428120159999996,0.6307562935711513,4.824815418,0.6307562935711513,mixed
CPC-288,DCM,91.18,9.81,37.5,32.88,97,"78,971","26,465","20,412",1.98,94.01,NCBI Assembly,NYWA00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,,Hug et al. phylogenetic marker set,CPC,1756,0,6,0.0,0.003416856,tara093_bact_dcm,2.171528844,tara093,bact,0,0.0,35,0.019931662870159454,0.5622030800000001,3.752776725482209,10.460490397000001,3.752776725482209,mixed
CPC-289,SRF,90.06,5.95,0.0,29.74,31,"206,254","61,239","34,624",1.07,96.57,NCBI Assembly,NYVZ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,,,Alternative phylogenetic marker set,CPC,1164,0,2,0.0,0.001718213,tara093_bact_surface,1.188096824,tara093,bact,0,0.0,17,0.014604810996563574,1.853254059,2.167057352064459,19.911843185,2.167057352064459,mixed
CPC-29,SRF,75.6,1.02,80.0,38.11,111,"51,581","15,570","12,222",1.36,94.43,NCBI Assembly,NYVY00000000,n.a.,n.a.,Bacteria,Proteobacteria,novelClass_A,,,,,Hug et al. phylogenetic marker set,CPC,1288,0,2,0.0,0.001552795,tara102_prot_surface,1.798941799,tara102,prot,7,0.005434783,31,0.02406832298136646,2.8644565209999993,0.2554111733051184,3.627339664,0.2554111733051184,mixed
CPC-294,MES,81.03,6.9,54.17,36.27,98,"128,892","54,344","39,532",3.87,89.07,NCBI Assembly,NYVU00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,,,CheckM,CPC,3306,9,15,0.002722323,0.004537205,tara109_prot_meso,4.7760088860000005,tara109,prot,4,0.001209921,89,0.02692075015124017,3.7645772079999995,1.1197774751435128,20.900372855999997,1.1197774751435128,mixed
