gene_callers_id,contig,start,stop,direction,partial,call_type,accession,gene_function,e_value,category,element,cassette_begin,cassette_end,type_molecule,from_integron_type,ocean
1177316,c_MHASMcontig_135431,0,846,f,1,1,COG3299,Uncharacterized phage protein gp47/JayE (JayE),1.6999999999999996e-38,"Mobilome: prophages, transposons",MHASMcontig_135431_1,1,846,protein,CALIN,ARS
1177331,c_MHASMcontig_135431,6997,7168,r,0,1,,,,,MHASMcontig_135431_16,6998,7168,protein,CALIN,ARS
1177332,c_MHASMcontig_135431,7267,7516,r,0,1,,,,,MHASMcontig_135431_17,7268,7516,protein,CALIN,ARS
1177333,c_MHASMcontig_135431,7540,7651,r,1,1,,,,,MHASMcontig_135431_18,7541,7651,protein,CALIN,ARS
1188125,c_MHASMcontig_137806,2,155,r,1,1,,,,,MHASMcontig_137806_1,3,155,protein,complete,ARS
1188126,c_MHASMcontig_137806,158,365,r,0,1,,,,,MHASMcontig_137806_2,159,365,protein,complete,ARS
1188127,c_MHASMcontig_137806,665,1406,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),9.599999999999994e-70,"Replication, recombination and repair",MHASMcontig_137806_3,666,1406,protein,complete,ARS
1188129,c_MHASMcontig_137806,2106,2391,f,0,1,,,,,MHASMcontig_137806_5,2107,2391,protein,complete,ARS
1188130,c_MHASMcontig_137806,2535,2715,r,1,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),8.300000000000001e-20,"Replication, recombination and repair",MHASMcontig_137806_6,2536,2715,protein,complete,ARS
1190475,c_MHASMcontig_138320,100,517,f,0,1,,,,,MHASMcontig_138320_1,101,517,protein,CALIN,ARS
1190476,c_MHASMcontig_138320,629,974,f,0,1,,,,,MHASMcontig_138320_2,630,974,protein,CALIN,ARS
1190477,c_MHASMcontig_138320,1565,2327,f,0,1,,,,,MHASMcontig_138320_3,1566,2327,protein,CALIN,ARS
1190478,c_MHASMcontig_138320,2654,3215,f,1,1,,,,,MHASMcontig_138320_4,2655,3215,protein,CALIN,ARS
1192428,c_MHASMcontig_138766,507,951,f,0,1,,,,,MHASMcontig_138766_1,508,951,protein,CALIN,ARS
1192429,c_MHASMcontig_138766,1068,1395,f,0,1,,,,,MHASMcontig_138766_2,1069,1395,protein,CALIN,ARS
1192430,c_MHASMcontig_138766,1439,1904,f,0,1,,,,,MHASMcontig_138766_3,1440,1904,protein,CALIN,ARS
1192431,c_MHASMcontig_138766,2017,2110,f,1,1,,,,,MHASMcontig_138766_4,2018,2110,protein,CALIN,ARS
1207464,c_MHASMcontig_142245,8025,8874,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),6.599999999999997e-83,"Replication, recombination and repair",MHASMcontig_142245_9,8026,8874,protein,In0,ARS
1228735,c_MHASMcontig_147457,3209,4169,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),4.399999999999999e-91,"Replication, recombination and repair",MHASMcontig_147457_3,3210,4169,protein,In0,ARS
1259749,c_MHASMcontig_154602,818,1364,r,0,1,,,,,MHASMcontig_154602_2,819,1364,protein,CALIN,ARS
1259750,c_MHASMcontig_154602,1485,2034,r,0,1,,,,,MHASMcontig_154602_3,1486,2034,protein,CALIN,ARS
1259751,c_MHASMcontig_154602,2134,2611,r,0,1,,,,,MHASMcontig_154602_4,2135,2611,protein,CALIN,ARS
1259752,c_MHASMcontig_154602,2715,3180,r,0,1,,,,,MHASMcontig_154602_5,2716,3180,protein,CALIN,ARS
1262858,c_MHASMcontig_155409,127,421,f,0,1,COG2929,"Uncharacterized conserved protein, DUF497 family (PDB:3U97)",3.6999999999999997e-41,Function unknown,MHASMcontig_155409_1,128,421,protein,CALIN,ARS
1262859,c_MHASMcontig_155409,413,623,f,0,1,COG3514,"Uncharacterized conserved protein, DUF4415 family",2.5e-28,Function unknown,MHASMcontig_155409_2,414,623,protein,CALIN,ARS
1262860,c_MHASMcontig_155409,778,1051,f,0,1,COG3905,"Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain (PutA1) (PDB:6IYA)",1.1000000000000002e-34,Transcription,MHASMcontig_155409_3,779,1051,protein,CALIN,ARS
1262861,c_MHASMcontig_155409,1047,1329,f,0,1,COG3668,Plasmid stabilization system protein ParE (ParE) (PDB:3KXE),1.6999999999999999e-35,"Mobilome: prophages, transposons",MHASMcontig_155409_4,1048,1329,protein,CALIN,ARS
1262862,c_MHASMcontig_155409,1462,1765,f,0,1,COG1359,Quinol monooxygenase YgiN (YgiN) (PDB:1R6Y) (PUBMED:15613473),5.5e-40,Energy production and conversion,MHASMcontig_155409_5,1463,1765,protein,CALIN,ARS
1262863,c_MHASMcontig_155409,1896,2184,f,0,1,,,,,MHASMcontig_155409_6,1897,2184,protein,CALIN,ARS
1262864,c_MHASMcontig_155409,2269,2584,r,0,1,,,,,MHASMcontig_155409_7,2270,2584,protein,CALIN,ARS
1262872,c_MHASMcontig_155409,5160,5607,r,1,1,,,,,MHASMcontig_155409_15,5161,5607,protein,CALIN,ARS
1280481,c_MHASMcontig_159553,1,322,f,1,1,,,,,MHASMcontig_159553_1,2,322,protein,CALIN,ARS
1280482,c_MHASMcontig_159553,429,843,f,0,1,,,,,MHASMcontig_159553_2,430,843,protein,CALIN,ARS
1280483,c_MHASMcontig_159553,975,1410,f,0,1,,,,,MHASMcontig_159553_3,976,1410,protein,CALIN,ARS
1308144,c_MHASMcontig_166097,868,1156,f,0,1,,,,,MHASMcontig_166097_2,869,1156,protein,CALIN,ARS
1308145,c_MHASMcontig_166097,1289,1751,f,0,1,,,,,MHASMcontig_166097_3,1290,1751,protein,CALIN,ARS
1308146,c_MHASMcontig_166097,1683,1836,r,0,1,,,,,MHASMcontig_166097_4,1684,1836,protein,CALIN,ARS
1308146,c_MHASMcontig_166097,1683,1836,r,0,1,,,,,attc_002,1758,1862,attC,CALIN,ARS
1308147,c_MHASMcontig_166097,1938,2103,f,1,1,,,,,MHASMcontig_166097_5,1939,2103,protein,CALIN,ARS
1309691,c_MHASMcontig_166449,610,913,r,0,1,,,,,MHASMcontig_166449_1,611,913,protein,CALIN,ARS
1309692,c_MHASMcontig_166449,984,1236,r,0,1,,,,,MHASMcontig_166449_2,985,1236,protein,CALIN,ARS
1309695,c_MHASMcontig_166449,2131,3337,r,1,1,COG5525,"Phage terminase, large subunit GpA (gpA1)",3.299999999999999e-75,"Mobilome: prophages, transposons",MHASMcontig_166449_5,2132,3337,protein,CALIN,ARS
1310255,c_MHASMcontig_166585,450,804,r,0,1,,,,,MHASMcontig_166585_1,451,804,protein,CALIN,ARS
1310256,c_MHASMcontig_166585,998,1244,f,0,1,COG5302,Post-segregation antitoxin (ccd killing mechanism protein) encoded by the F plasmid (PDB:2ADL),3.9e-28,"Mobilome: prophages, transposons",MHASMcontig_166585_2,999,1244,protein,CALIN,ARS
1310257,c_MHASMcontig_166585,1243,1561,f,0,1,COG5302,Post-segregation antitoxin (ccd killing mechanism protein) encoded by the F plasmid (PDB:2ADL),2.9e-07,"Mobilome: prophages, transposons",MHASMcontig_166585_3,1244,1561,protein,CALIN,ARS
1310258,c_MHASMcontig_166585,1647,1887,r,0,1,,,,,MHASMcontig_166585_4,1648,1887,protein,CALIN,ARS
1310259,c_MHASMcontig_166585,1891,2176,r,0,1,,,,,MHASMcontig_166585_5,1892,2176,protein,CALIN,ARS
1310260,c_MHASMcontig_166585,2336,2795,r,1,1,,,,,MHASMcontig_166585_6,2337,2795,protein,CALIN,ARS
1346509,c_MHASMcontig_175259,2862,3849,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),7.699999999999997e-99,"Replication, recombination and repair",MHASMcontig_175259_5,2863,3849,protein,In0,ARS
1348175,c_MHASMcontig_175616,37776,39591,r,0,1,COG1061!!!COG1552,Superfamily II DNA or RNA helicase (SSL2) (PDB:6JDE)!!!Ribosomal protein L40E (RPL40A) (PDB:2AYJ),2.1000000000000003e-46,"Transcription!!!Replication, recombination and repair!!!Translation, ribosomal structure and biogenesis",MHASMcontig_175616_54,37777,39591,protein,CALIN,ARS
1348176,c_MHASMcontig_175616,39678,39861,r,0,1,,,,,MHASMcontig_175616_55,39679,39861,protein,CALIN,ARS
1348177,c_MHASMcontig_175616,39956,40121,r,0,1,,,,,MHASMcontig_175616_56,39957,40121,protein,CALIN,ARS
1364611,c_MHASMcontig_179430,5265,5562,r,0,1,,,,,MHASMcontig_179430_6,5266,5562,protein,CALIN,ARS
1364612,c_MHASMcontig_179430,5670,6033,r,0,1,,,,,MHASMcontig_179430_7,5671,6033,protein,CALIN,ARS
1364613,c_MHASMcontig_179430,6431,6863,r,0,1,,,,,MHASMcontig_179430_8,6432,6863,protein,CALIN,ARS
1364614,c_MHASMcontig_179430,6995,7508,r,0,1,,,,,MHASMcontig_179430_9,6996,7508,protein,CALIN,ARS
1386836,c_MHASMcontig_184617,217,706,r,0,1,,,,,MHASMcontig_184617_1,218,706,protein,CALIN,ARS
1386837,c_MHASMcontig_184617,879,2130,r,0,1,,,,,MHASMcontig_184617_2,880,2130,protein,CALIN,ARS
1409794,c_MHASMcontig_190195,1129,1537,f,0,1,,,,,MHASMcontig_190195_2,1130,1537,protein,CALIN,ARS
1409795,c_MHASMcontig_190195,1672,2479,f,0,1,COG0117!!!COG1985,"Riboflavin biosynthesis protein RibD, pyrimidine deaminase domain (RibD1) (PDB:2O7P)!!!Pyrimidine reductase, riboflavin biosynthesis (RibD) (PDB:2O7P)",3.7000000000000006e-14,Coenzyme transport and metabolism!!!Coenzyme transport and metabolism,MHASMcontig_190195_3,1673,2479,protein,CALIN,ARS
1409796,c_MHASMcontig_190195,2605,2956,f,0,1,COG0666,Ankyrin repeat (ANKYR) (PDB:6AUN),4.5e-09,Signal transduction mechanisms,MHASMcontig_190195_4,2606,2956,protein,CALIN,ARS
1409797,c_MHASMcontig_190195,2906,3071,r,0,1,,,,,MHASMcontig_190195_5,2907,3071,protein,CALIN,ARS
1409797,c_MHASMcontig_190195,2906,3071,r,0,1,,,,,attc_004,2951,3066,attC,CALIN,ARS
1480394,c_MHASMcontig_206973,1378,2131,f,0,1,COG0863,DNA modification methylase (YhdJ) (PDB:1BOO),1.6999999999999994e-74,"Replication, recombination and repair",MHASMcontig_206973_3,1379,2131,protein,CALIN,ARS
1480395,c_MHASMcontig_206973,2227,2410,f,0,1,,,,,MHASMcontig_206973_4,2228,2410,protein,CALIN,ARS
1480396,c_MHASMcontig_206973,2468,2768,f,0,1,,,,,MHASMcontig_206973_5,2469,2768,protein,CALIN,ARS
1480397,c_MHASMcontig_206973,2789,3071,f,0,1,,,,,MHASMcontig_206973_6,2790,3071,protein,CALIN,ARS
1480398,c_MHASMcontig_206973,3125,3341,f,0,1,,,,,MHASMcontig_206973_7,3126,3341,protein,CALIN,ARS
1487877,c_MHASMcontig_208733,0,1014,f,1,1,COG1452,LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA) (LptD) (PDB:4N4R),4.599999999999999e-139,Cell wall/membrane/envelope biogenesis,MHASMcontig_208733_1,1,1014,protein,CALIN,ARS
1487878,c_MHASMcontig_208733,1070,2024,f,1,1,COG0760,"Peptidyl-prolyl isomerase, parvulin family (SurA) (PDB:2ZR5)",1.4999999999999994e-120,"Posttranslational modification, protein turnover, chaperones",MHASMcontig_208733_2,1071,2024,protein,CALIN,ARS
1491869,c_MHASMcontig_209657,4329,4602,r,0,1,,,,,MHASMcontig_209657_9,4330,4602,protein,CALIN,ARS
1491870,c_MHASMcontig_209657,4727,5333,r,0,1,,,,,MHASMcontig_209657_10,4728,5333,protein,CALIN,ARS
1491871,c_MHASMcontig_209657,5466,5955,r,0,1,,,,,MHASMcontig_209657_11,5467,5955,protein,CALIN,ARS
1491872,c_MHASMcontig_209657,6053,6386,r,0,1,,,,,MHASMcontig_209657_12,6054,6386,protein,CALIN,ARS
1491873,c_MHASMcontig_209657,6628,6766,f,0,1,,,,,MHASMcontig_209657_13,6629,6766,protein,CALIN,ARS
1491874,c_MHASMcontig_209657,7008,7449,r,0,1,,,,,MHASMcontig_209657_14,7009,7449,protein,CALIN,ARS
1491875,c_MHASMcontig_209657,7460,7682,r,0,1,,,,,MHASMcontig_209657_15,7461,7682,protein,CALIN,ARS
1491876,c_MHASMcontig_209657,7782,8217,r,0,1,,,,,MHASMcontig_209657_16,7783,8217,protein,CALIN,ARS
1491877,c_MHASMcontig_209657,8337,8757,r,0,1,,,,,MHASMcontig_209657_17,8338,8757,protein,CALIN,ARS
1498184,c_MHASMcontig_211152,192,462,f,0,1,,,,,MHASMcontig_211152_1,193,462,protein,CALIN,ARS
1498185,c_MHASMcontig_211152,568,835,f,0,1,,,,,MHASMcontig_211152_2,569,835,protein,CALIN,ARS
1498186,c_MHASMcontig_211152,956,1433,f,0,1,,,,,MHASMcontig_211152_3,957,1433,protein,CALIN,ARS
1504930,c_MHASMcontig_212756,277,1222,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),5.799999999999997e-88,"Replication, recombination and repair",MHASMcontig_212756_1,278,1222,protein,complete,ARS
1504931,c_MHASMcontig_212756,1405,1567,f,0,1,,,,,MHASMcontig_212756_2,1406,1567,protein,complete,ARS
1504932,c_MHASMcontig_212756,1808,2051,f,0,1,,,,,MHASMcontig_212756_3,1809,2051,protein,complete,ARS
1531549,c_MHASMcontig_218734,0,297,f,1,1,COG5304,"Predicted DNA binding protein, CopG/RHH family",6.4e-41,Transcription,MHASMcontig_218734_1,1,297,protein,CALIN,ARS
1531550,c_MHASMcontig_218734,345,621,f,0,1,,,,,MHASMcontig_218734_2,346,621,protein,CALIN,ARS
1531551,c_MHASMcontig_218734,742,1039,f,0,1,,,,,MHASMcontig_218734_3,743,1039,protein,CALIN,ARS
1531552,c_MHASMcontig_218734,1636,1954,f,0,1,,,,,MHASMcontig_218734_4,1637,1954,protein,CALIN,ARS
1531553,c_MHASMcontig_218734,2061,2427,f,0,1,,,,,MHASMcontig_218734_5,2062,2427,protein,CALIN,ARS
1531554,c_MHASMcontig_218734,2574,2832,f,0,1,COG2161,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)",9.1e-36,Defense mechanisms,MHASMcontig_218734_6,2575,2832,protein,CALIN,ARS
1531555,c_MHASMcontig_218734,2819,3122,f,0,1,COG3668,Plasmid stabilization system protein ParE (ParE) (PDB:3KXE),1.6e-39,"Mobilome: prophages, transposons",MHASMcontig_218734_7,2820,3122,protein,CALIN,ARS
1531556,c_MHASMcontig_218734,3217,3820,f,0,1,,,,,MHASMcontig_218734_8,3218,3820,protein,CALIN,ARS
1531557,c_MHASMcontig_218734,3926,4325,f,0,1,,,,,MHASMcontig_218734_9,3927,4325,protein,CALIN,ARS
1531558,c_MHASMcontig_218734,4421,4925,f,0,1,,,,,MHASMcontig_218734_10,4422,4925,protein,CALIN,ARS
1540975,c_MHASMcontig_220945,32,665,r,0,1,,,,,MHASMcontig_220945_1,33,665,protein,CALIN,ARS
1540976,c_MHASMcontig_220945,777,1257,r,0,1,,,,,MHASMcontig_220945_2,778,1257,protein,CALIN,ARS
1540977,c_MHASMcontig_220945,1366,1552,r,0,1,,,,,MHASMcontig_220945_3,1367,1552,protein,CALIN,ARS
1540978,c_MHASMcontig_220945,1756,2089,r,1,1,,,,,MHASMcontig_220945_4,1757,2089,protein,CALIN,ARS
1549890,c_MHASMcontig_223031,519,675,r,0,1,,,,,MHASMcontig_223031_2,520,675,protein,CALIN,ARS
1549891,c_MHASMcontig_223031,954,1296,r,0,1,,,,,MHASMcontig_223031_3,955,1296,protein,CALIN,ARS
1549892,c_MHASMcontig_223031,1476,1671,f,0,1,COG5450,Transcription regulator of the Arc/MetJ class (VapB6) (PDB:6A7V),2e-19,Transcription,MHASMcontig_223031_4,1477,1671,protein,CALIN,ARS
1568434,c_MHASMcontig_227478,10377,11268,f,0,1,,,,,MHASMcontig_227478_19,10378,11268,protein,CALIN,ARS
1568435,c_MHASMcontig_227478,11431,11605,f,0,1,,,,,MHASMcontig_227478_20,11432,11605,protein,CALIN,ARS
1568435,c_MHASMcontig_227478,11431,11605,f,0,1,,,,,attc_001,11441,11506,attC,CALIN,ARS
1568436,c_MHASMcontig_227478,11707,12214,f,0,1,,,,,MHASMcontig_227478_21,11708,12214,protein,CALIN,ARS
1568437,c_MHASMcontig_227478,12266,12797,f,0,1,,,,,MHASMcontig_227478_22,12267,12797,protein,CALIN,ARS
1573632,c_MHASMcontig_228836,1034,1748,r,0,1,,,,,MHASMcontig_228836_2,1035,1748,protein,CALIN,ARS
1573633,c_MHASMcontig_228836,2080,2518,r,0,1,,,,,MHASMcontig_228836_3,2081,2518,protein,CALIN,ARS
1573634,c_MHASMcontig_228836,2644,3238,r,0,1,,,,,MHASMcontig_228836_4,2645,3238,protein,CALIN,ARS
1578514,c_MHASMcontig_230052,2051,2249,r,1,1,,,,,MHASMcontig_230052_5,2052,2249,protein,CALIN,ARS
1578514,c_MHASMcontig_230052,2051,2249,r,1,1,,,,,attc_005,2076,2184,attC,CALIN,ARS
1578990,c_MHASMcontig_230161,346,520,r,0,1,,,,,MHASMcontig_230161_2,347,520,protein,CALIN,ARS
1578991,c_MHASMcontig_230161,600,735,r,0,1,,,,,MHASMcontig_230161_3,601,735,protein,CALIN,ARS
1578992,c_MHASMcontig_230161,731,1085,r,0,1,,,,,MHASMcontig_230161_4,732,1085,protein,CALIN,ARS
1578993,c_MHASMcontig_230161,1228,1450,r,0,1,,,,,MHASMcontig_230161_5,1229,1450,protein,CALIN,ARS
1578994,c_MHASMcontig_230161,1519,1741,r,0,1,,,,,MHASMcontig_230161_6,1520,1741,protein,CALIN,ARS
1578995,c_MHASMcontig_230161,1801,1978,r,0,1,,,,,MHASMcontig_230161_7,1802,1978,protein,CALIN,ARS
1578996,c_MHASMcontig_230161,2070,2316,r,0,1,,,,,MHASMcontig_230161_8,2071,2316,protein,CALIN,ARS
1582462,c_MHASMcontig_231070,1,250,r,1,1,,,,,MHASMcontig_231070_1,2,250,protein,CALIN,ARS
1582463,c_MHASMcontig_231070,341,608,r,0,1,COG2026,"mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system (RelE) (PDB:1WMI)",3.7e-16,Defense mechanisms,MHASMcontig_231070_2,342,608,protein,CALIN,ARS
1582464,c_MHASMcontig_231070,604,814,r,0,1,,,,,MHASMcontig_231070_3,605,814,protein,CALIN,ARS
1582465,c_MHASMcontig_231070,946,1366,f,0,1,,,,,MHASMcontig_231070_4,947,1366,protein,CALIN,ARS
1582466,c_MHASMcontig_231070,1739,2384,r,1,1,,,,,MHASMcontig_231070_5,1740,2384,protein,CALIN,ARS
1582687,c_MHASMcontig_231132,2,278,r,1,1,COG3666,"Transposase, IS1182 family",8.599999999999999e-32,"Mobilome: prophages, transposons",MHASMcontig_231132_1,3,278,protein,CALIN,ARS
1582688,c_MHASMcontig_231132,524,821,r,0,1,,,,,MHASMcontig_231132_2,525,821,protein,CALIN,ARS
1582689,c_MHASMcontig_231132,896,1184,r,0,1,,,,,MHASMcontig_231132_3,897,1184,protein,CALIN,ARS
1590386,c_MHASMcontig_233176,509,1010,r,0,1,,,,,MHASMcontig_233176_1,510,1010,protein,complete,ARS
1590387,c_MHASMcontig_233176,975,1389,r,0,1,,,,,MHASMcontig_233176_2,976,1389,protein,complete,ARS
1590388,c_MHASMcontig_233176,1551,1905,r,0,1,,,,,MHASMcontig_233176_3,1552,1905,protein,complete,ARS
1590389,c_MHASMcontig_233176,2226,3156,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),5.4999999999999975e-99,"Replication, recombination and repair",MHASMcontig_233176_4,2227,3156,protein,complete,ARS
1594346,c_MHASMcontig_234230,602,1157,f,0,1,,,,,MHASMcontig_234230_1,603,1157,protein,CALIN,ARS
1594347,c_MHASMcontig_234230,1369,1654,f,0,1,,,,,MHASMcontig_234230_2,1370,1654,protein,CALIN,ARS
1594348,c_MHASMcontig_234230,1637,1907,f,0,1,,,,,MHASMcontig_234230_3,1638,1907,protein,CALIN,ARS
1594349,c_MHASMcontig_234230,2001,2889,f,1,1,,,,,MHASMcontig_234230_4,2002,2889,protein,CALIN,ARS
1596400,c_MHASMcontig_234719,4409,5372,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),2.5999999999999985e-131,"Replication, recombination and repair",MHASMcontig_234719_7,4410,5372,protein,complete,ARS
1596401,c_MHASMcontig_234719,5754,6126,f,0,1,,,,,MHASMcontig_234719_8,5755,6126,protein,complete,ARS
1604510,c_MHASMcontig_236782,232,988,f,0,1,COG2226!!!COG2230,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW)!!!Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases (Cfa) (PDB:5Z9O),9.000000000000001e-15,Coenzyme transport and metabolism!!!Lipid transport and metabolism,MHASMcontig_236782_1,233,988,protein,CALIN,ARS
1604511,c_MHASMcontig_236782,1172,1895,f,0,1,COG3393,"Predicted acetyltransferase, GNAT family",1.9e-06,General function prediction only,MHASMcontig_236782_2,1173,1895,protein,CALIN,ARS
1604512,c_MHASMcontig_236782,2175,2544,f,1,1,,,,,MHASMcontig_236782_3,2176,2544,protein,CALIN,ARS
1608420,c_MHASMcontig_237786,843,1632,f,0,1,COG2334,"Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist (SrkA) (PDB:1ZYL)",1.7999999999999996e-106,Signal transduction mechanisms,MHASMcontig_237786_1,844,1632,protein,CALIN,ARS
1608421,c_MHASMcontig_237786,1875,2175,r,0,1,,,,,MHASMcontig_237786_2,1876,2175,protein,CALIN,ARS
1608421,c_MHASMcontig_237786,1875,2175,r,0,1,,,,,MHASMcontig_237786_2,1876,2175,protein,CALIN,ARS
1608422,c_MHASMcontig_237786,2206,2542,r,0,1,,,,,MHASMcontig_237786_3,2207,2542,protein,CALIN,ARS
1608423,c_MHASMcontig_237786,2534,2855,r,0,1,,,,,MHASMcontig_237786_4,2535,2855,protein,CALIN,ARS
1608424,c_MHASMcontig_237786,2990,3275,r,0,1,,,,,MHASMcontig_237786_5,2991,3275,protein,CALIN,ARS
1608425,c_MHASMcontig_237786,3400,3781,r,0,1,,,,,MHASMcontig_237786_6,3401,3781,protein,CALIN,ARS
1608426,c_MHASMcontig_237786,3909,4383,r,0,1,COG2320,"GrpB domain, predicted nucleotidyltransferase, UPF0157 family (GrpB) (PDB:6N39)",2e-81,General function prediction only,MHASMcontig_237786_7,3910,4383,protein,CALIN,ARS
1619188,c_MHASMcontig_240582,241,487,r,0,1,,,,,MHASMcontig_240582_1,242,487,protein,CALIN,ARS
1619189,c_MHASMcontig_240582,464,701,r,0,1,,,,,MHASMcontig_240582_2,465,701,protein,CALIN,ARS
1619190,c_MHASMcontig_240582,669,1128,r,0,1,COG1895,"HEPN domain protein, predicted toxin of MNT-HEPN system (HEPN) (PDB:2HSB) (PUBMED:26112399)",7.4e-20,Defense mechanisms,MHASMcontig_240582_3,670,1128,protein,CALIN,ARS
1619191,c_MHASMcontig_240582,1124,1439,r,0,1,COG1669,Predicted nucleotidyltransferase MJ0435 (MJ0435) (PDB:1WOT),3.6e-18,General function prediction only,MHASMcontig_240582_4,1125,1439,protein,CALIN,ARS
1619192,c_MHASMcontig_240582,1526,1736,r,0,1,,,,,MHASMcontig_240582_5,1527,1736,protein,CALIN,ARS
1619193,c_MHASMcontig_240582,1704,1803,r,0,1,,,,,MHASMcontig_240582_6,1705,1803,protein,CALIN,ARS
1619194,c_MHASMcontig_240582,1816,1948,r,0,1,,,,,MHASMcontig_240582_7,1817,1948,protein,CALIN,ARS
1619195,c_MHASMcontig_240582,2062,2347,f,0,1,,,,,MHASMcontig_240582_8,2063,2347,protein,CALIN,ARS
1619196,c_MHASMcontig_240582,2384,2657,f,0,1,,,,,MHASMcontig_240582_9,2385,2657,protein,CALIN,ARS
1619197,c_MHASMcontig_240582,2819,3692,r,0,1,COG4636,"Endonuclease, Uma2 family (restriction endonuclease fold) (Uma2) (PDB:1WDJ) (PUBMED:17873039)",5.499999999999998e-48,General function prediction only,MHASMcontig_240582_10,2820,3692,protein,CALIN,ARS
1619198,c_MHASMcontig_240582,3730,3853,r,0,1,,,,,MHASMcontig_240582_11,3731,3853,protein,CALIN,ARS
1619199,c_MHASMcontig_240582,4028,4175,r,0,1,,,,,MHASMcontig_240582_12,4029,4175,protein,CALIN,ARS
1619199,c_MHASMcontig_240582,4028,4175,r,0,1,,,,,attc_002,4065,4188,attC,CALIN,ARS
1619200,c_MHASMcontig_240582,4204,4441,r,0,1,,,,,MHASMcontig_240582_13,4205,4441,protein,CALIN,ARS
1619203,c_MHASMcontig_240582,7969,8305,r,1,1,,,,,MHASMcontig_240582_16,7970,8305,protein,CALIN,ARS
1619527,c_MHASMcontig_240676,180,642,f,0,1,,,,,MHASMcontig_240676_1,181,642,protein,CALIN,ARS
1619528,c_MHASMcontig_240676,1094,1538,f,0,1,,,,,MHASMcontig_240676_2,1095,1538,protein,CALIN,ARS
1619530,c_MHASMcontig_240676,2241,2376,r,1,1,,,,,MHASMcontig_240676_4,2242,2376,protein,CALIN,ARS
1628215,c_MHASMcontig_242807,783,1344,f,0,1,,,,,MHASMcontig_242807_2,784,1344,protein,CALIN,ARS
1628216,c_MHASMcontig_242807,1465,2533,f,0,1,,,,,MHASMcontig_242807_3,1466,2533,protein,CALIN,ARS
1628217,c_MHASMcontig_242807,2670,3120,r,0,1,COG1670,"Protein N-acetyltransferase, RimJ/RimL family (RimL) (PDB:1S7F)",1.3000000000000002e-42,"Translation, ribosomal structure and biogenesis!!!Posttranslational modification, protein turnover, chaperones",MHASMcontig_242807_4,2671,3120,protein,CALIN,ARS
1628770,c_MHASMcontig_242950,120,840,f,0,1,,,,,MHASMcontig_242950_1,121,840,protein,CALIN,ARS
